Month,Day,Day of Week,Hour,Occupancy
7,9,5,11,5.875
7,9,5,12,6.5
7,9,5,13,7.375
7,9,5,14,7.25
7,9,5,15,7.75
7,9,5,16,8.125
7,9,5,17,8.25
7,9,5,18,7.375
7,9,5,19,5.875
7,9,5,20,4.75
7,9,5,21,4.5
7,9,5,22,3.875
7,9,5,23,3.75
7,10,2,0,0.75
7,10,2,1,0.0
7,10,2,2,0.0
7,10,2,3,0.0
7,10,2,4,0.0
7,10,2,5,0.0
7,10,2,6,0.75
7,10,2,7,4.625
7,10,2,8,9.125
7,10,2,9,7.875
7,10,2,10,6.1
7,10,2,11,6.1
7,10,2,12,8.375
7,10,2,13,8.5
7,10,2,14,8.875
7,10,2,15,9.8
7,10,2,16,12.25
7,10,2,17,11.75
7,10,2,18,10.875
7,10,2,19,8.625
7,10,2,20,6.0
7,10,2,21,5.375
7,10,2,22,3.375
7,10,2,23,2.875
7,10,3,0,1.25
7,10,3,1,0.125
7,10,3,2,0.0
7,10,3,3,0.0
7,10,3,4,0.0
7,10,3,5,0.0
7,10,3,6,0.875
7,10,3,7,4.875
7,10,3,8,9.125
7,10,3,9,7.5
7,10,3,10,6.5
7,10,3,11,6.5
7,10,3,12,8.375
7,10,3,13,8.75
7,10,3,14,9.0
7,10,3,15,10.25
7,10,3,16,13.5
7,10,3,17,12.125
7,10,3,18,11.0
7,10,3,19,8.75
7,10,3,20,6.625
7,10,3,21,5.25
7,10,3,22,5.5
7,10,3,23,4.625
7,10,5,0,0.0
7,10,5,1,0.0
7,10,5,2,0.0
7,10,5,3,0.0
7,10,5,4,0.0
7,10,5,5,0.0
7,10,5,6,0.125
7,10,5,7,1.375
7,10,5,8,2.375
7,10,5,9,2.375
7,10,5,10,2.625
7,10,5,11,2.875
7,10,5,12,3.75
7,10,5,13,3.75
7,10,5,14,4.625
7,10,5,15,4.875
7,10,5,16,4.75
7,10,5,17,4.75
7,10,5,18,3.75
7,10,5,19,3.25
7,10,5,20,2.25
7,10,5,21,2.0
7,10,5,22,1.25
7,10,5,23,1.0
7,10,6,0,2.625
7,10,6,1,1.875
7,10,6,2,1.75
7,10,6,3,0.7
7,10,6,4,0.0
7,10,6,5,0.0
7,10,6,6,0.125
7,10,6,7,0.75
7,10,6,8,2.0
7,10,6,9,3.25
7,10,6,10,4.75
7,10,6,11,5.875
7,10,6,12,6.75
7,10,6,13,8.375
7,10,6,14,8.125
7,10,6,15,8.125
7,10,6,16,7.875
7,10,6,17,6.875
7,10,6,18,6.25
7,10,6,19,5.875
7,10,6,20,5.25
7,10,6,21,4.875
7,10,6,22,5.25
7,10,6,23,3.875
7,11,0,0,3.75
7,11,0,1,2.125
7,11,0,2,1.875
7,11,0,3,0.9
7,11,0,4,0.125
7,11,0,5,0.0
7,11,0,6,0.0
7,11,0,7,0.5
7,11,0,8,0.875
7,11,0,9,2.125
7,11,0,10,3.0
7,11,0,11,4.375
7,11,0,12,6.0
7,11,0,13,6.875
7,11,0,14,7.375
7,11,0,15,6.0
7,11,0,16,5.625
7,11,0,17,6.125
7,11,0,18,5.0
7,11,0,19,4.625
7,11,0,20,3.625
7,11,0,21,4.5
7,11,0,22,3.875
7,11,0,23,1.625
7,11,3,0,1.0
7,11,3,1,0.125
7,11,3,2,0.0
7,11,3,3,0.0
7,11,3,4,0.0
7,11,3,5,0.0
7,11,3,6,0.5
7,11,3,7,4.625
7,11,3,8,8.75
7,11,3,9,7.625
7,11,3,10,5.5
7,11,3,11,6.4
7,11,3,12,8.875
7,11,3,13,8.625
7,11,3,14,7.2
7,11,3,15,8.875
7,11,3,16,11.625
7,11,3,17,12.0
7,11,3,18,11.375
7,11,3,19,8.5
7,11,3,20,6.5
7,11,3,21,6.0
7,11,3,22,4.125
7,11,3,23,2.625
7,11,4,0,1.125
7,11,4,1,0.25
7,11,4,2,0.0
7,11,4,3,0.0
7,11,4,4,0.0
7,11,4,5,0.0
7,11,4,6,0.75
7,11,4,7,4.5
7,11,4,8,9.125
7,11,4,9,7.5
7,11,4,10,6.0
7,11,4,11,6.5
7,11,4,12,8.25
7,11,4,13,8.75
7,11,4,14,8.875
7,11,4,15,9.75
7,11,4,16,12.875
7,11,4,17,10.75
7,11,4,18,10.875
7,11,4,19,9.5
7,11,4,20,7.0
7,11,4,21,5.25
7,11,4,22,5.5
7,11,4,23,2.625
7,11,6,0,0.25
7,11,6,1,0.0
7,11,6,2,0.0
7,11,6,3,0.0
7,11,6,4,0.0
7,11,6,5,0.0
7,11,6,6,0.0
7,11,6,7,0.5
7,11,6,8,1.125
7,11,6,9,1.7
7,11,6,10,2.625
7,11,6,11,3.375
7,11,6,12,3.875
7,11,6,13,4.5
7,11,6,14,4.25
7,11,6,15,3.625
7,11,6,16,3.25
7,11,6,17,2.875
7,11,6,18,3.875
7,11,6,19,2.625
7,11,6,20,2.375
7,11,6,21,1.875
7,11,6,22,1.5
7,11,6,23,1.0
7,12,0,0,0.375
7,12,0,1,0.0
7,12,0,2,0.0
7,12,0,3,0.0
7,12,0,4,0.0
7,12,0,5,0.0
7,12,0,6,0.0
7,12,0,7,0.0
7,12,0,8,0.5
7,12,0,9,1.125
7,12,0,10,1.75
7,12,0,11,2.125
7,12,0,12,2.75
7,12,0,13,3.25
7,12,0,14,3.25
7,12,0,15,3.375
7,12,0,16,2.625
7,12,0,17,2.625
7,12,0,18,2.375
7,12,0,19,2.0
7,12,0,20,1.625
7,12,0,21,1.25
7,12,0,22,0.75
7,12,0,23,0.0
7,12,1,0,0.625
7,12,1,1,0.0
7,12,1,2,0.0
7,12,1,3,0.0
7,12,1,4,0.0
7,12,1,5,0.0
7,12,1,6,0.75
7,12,1,7,2.5
7,12,1,8,5.375
7,12,1,9,5.75
7,12,1,10,4.375
7,12,1,11,4.625
7,12,1,12,5.625
7,12,1,13,6.3
7,12,1,14,6.0
7,12,1,15,6.625
7,12,1,16,7.75
7,12,1,17,9.25
7,12,1,18,8.25
7,12,1,19,5.75
7,12,1,20,4.0
7,12,1,21,3.25
7,12,1,22,3.25
7,12,1,23,1.625
7,12,4,0,1.25
7,12,4,1,0.25
7,12,4,2,0.0
7,12,4,3,0.0
7,12,4,4,0.0
7,12,4,5,0.0
7,12,4,6,0.75
7,12,4,7,4.625
7,12,4,8,9.375
7,12,4,9,7.875
7,12,4,10,6.25
7,12,4,11,6.75
7,12,4,12,8.375
7,12,4,13,9.25
7,12,4,14,8.625
7,12,4,15,9.25
7,12,4,16,12.2
7,12,4,17,11.75
7,12,4,18,11.0
7,12,4,19,8.75
7,12,4,20,7.0
7,12,4,21,6.5
7,12,4,22,4.625
7,12,4,23,3.0
7,12,5,0,1.5
7,12,5,1,0.25
7,12,5,2,0.0
7,12,5,3,0.0
7,12,5,4,0.0
7,12,5,5,0.0
7,12,5,6,0.75
7,12,5,7,5.0
7,12,5,8,7.625
7,12,5,9,7.625
7,12,5,10,6.375
7,12,5,11,8.25
7,12,5,12,14.5
7,12,5,13,9.75
7,12,5,14,10.0
7,12,5,15,10.875
7,12,5,16,12.75
7,12,5,17,11.75
7,12,5,18,10.625
7,12,5,19,9.0
7,12,5,20,6.0
7,12,5,21,5.5
7,12,5,22,5.875
7,12,5,23,4.625
7,13,1,0,0.0
7,13,1,1,0.0
7,13,1,2,0.0
7,13,1,3,0.0
7,13,1,4,0.0
7,13,1,5,0.0
7,13,1,6,0.125
7,13,1,7,1.625
7,13,1,8,2.5
7,13,1,9,2.375
7,13,1,10,2.25
7,13,1,11,2.5
7,13,1,12,2.75
7,13,1,13,3.125
7,13,1,14,3.5
7,13,1,15,3.375
7,13,1,16,4.375
7,13,1,17,4.375
7,13,1,18,3.875
7,13,1,19,2.125
7,13,1,20,1.625
7,13,1,21,1.125
7,13,1,22,0.875
7,13,1,23,0.125
7,13,2,0,0.75
7,13,2,1,0.0
7,13,2,2,0.0
7,13,2,3,0.0
7,13,2,4,0.0
7,13,2,5,0.0
7,13,2,6,0.625
7,13,2,7,3.125
7,13,2,8,6.0
7,13,2,9,5.5
7,13,2,10,4.75
7,13,2,11,5.125
7,13,2,12,6.0
7,13,2,13,7.125
7,13,2,14,7.0
7,13,2,15,6.875
7,13,2,16,10.125
7,13,2,17,10.25
7,13,2,18,9.125
7,13,2,19,6.75
7,13,2,20,5.0
7,13,2,21,4.125
7,13,2,22,3.375
7,13,2,23,2.5
7,13,5,0,1.375
7,13,5,1,0.875
7,13,5,2,0.125
7,13,5,3,0.125
7,13,5,4,0.0
7,13,5,5,0.0
7,13,5,6,0.625
7,13,5,7,4.125
7,13,5,8,7.875
7,13,5,9,7.5
7,13,5,10,6.125
7,13,5,11,6.625
7,13,5,12,9.25
7,13,5,13,10.375
7,13,5,14,9.3
7,13,5,15,10.0
7,13,5,16,11.75
7,13,5,17,11.625
7,13,5,18,9.625
7,13,5,19,8.125
7,13,5,20,6.25
7,13,5,21,5.75
7,13,5,22,5.5
7,13,5,23,3.875
7,13,6,0,3.5
7,13,6,1,2.75
7,13,6,2,2.125
7,13,6,3,1.25
7,13,6,4,0.0
7,13,6,5,0.0
7,13,6,6,0.0
7,13,6,7,0.875
7,13,6,8,2.25
7,13,6,9,3.375
7,13,6,10,5.375
7,13,6,11,6.75
7,13,6,12,9.125
7,13,6,13,9.5
7,13,6,14,9.75
7,13,6,15,9.75
7,13,6,16,8.875
7,13,6,17,7.875
7,13,6,18,7.375
7,13,6,19,6.625
7,13,6,20,5.875
7,13,6,21,5.375
7,13,6,22,6.5
7,13,6,23,5.125
7,14,0,0,3.875
7,14,0,1,3.25
7,14,0,2,2.375
7,14,0,3,2.25
7,14,0,4,0.25
7,14,0,5,0.0
7,14,0,6,0.0
7,14,0,7,0.0
7,14,0,8,0.875
7,14,0,9,2.625
7,14,0,10,3.625
7,14,0,11,5.75
7,14,0,12,7.25
7,14,0,13,8.25
7,14,0,14,8.75
7,14,0,15,8.0
7,14,0,16,6.875
7,14,0,17,6.75
7,14,0,18,6.375
7,14,0,19,6.0
7,14,0,20,4.0
7,14,0,21,4.5
7,14,0,22,4.0
7,14,0,23,1.875
7,14,2,0,0.0
7,14,2,1,0.0
7,14,2,2,0.0
7,14,2,3,0.0
7,14,2,4,0.0
7,14,2,5,0.0
7,14,2,6,0.125
7,14,2,7,1.75
7,14,2,8,2.375
7,14,2,9,2.875
7,14,2,10,2.125
7,14,2,11,2.875
7,14,2,12,3.0
7,14,2,13,3.125
7,14,2,14,3.75
7,14,2,15,3.875
7,14,2,16,3.875
7,14,2,17,4.375
7,14,2,18,3.75
7,14,2,19,2.625
7,14,2,20,2.0
7,14,2,21,1.25
7,14,2,22,1.0
7,14,2,23,0.125
7,14,3,0,0.75
7,14,3,1,0.0
7,14,3,2,0.0
7,14,3,3,0.0
7,14,3,4,0.0
7,14,3,5,0.0
7,14,3,6,0.75
7,14,3,7,2.875
7,14,3,8,6.625
7,14,3,9,6.375
7,14,3,10,4.875
7,14,3,11,5.625
7,14,3,12,6.5
7,14,3,13,6.75
7,14,3,14,6.75
7,14,3,15,7.625
7,14,3,16,9.5
7,14,3,17,10.5
7,14,3,18,9.0
7,14,3,19,6.625
7,14,3,20,4.875
7,14,3,21,4.875
7,14,3,22,4.125
7,14,3,23,2.5
7,14,6,0,4.375
7,14,6,1,2.375
7,14,6,2,2.125
7,14,6,3,0.875
7,14,6,4,0.0
7,14,6,5,0.0
7,14,6,6,0.0
7,14,6,7,0.5
7,14,6,8,1.625
7,14,6,9,3.125
7,14,6,10,4.5
7,14,6,11,5.875
7,14,6,12,7.25
7,14,6,13,8.5
7,14,6,14,8.5
7,14,6,15,8.0
7,14,6,16,7.75
7,14,6,17,7.625
7,14,6,18,7.0
7,14,6,19,6.25
7,14,6,20,5.75
7,14,6,21,5.375
7,14,6,22,5.875
7,14,6,23,4.75
7,15,0,0,3.0
7,15,0,1,2.5
7,15,0,2,2.25
7,15,0,3,2.0
7,15,0,4,0.0
7,15,0,5,0.0
7,15,0,6,0.0
7,15,0,7,0.0
7,15,0,8,0.875
7,15,0,9,2.125
7,15,0,10,3.375
7,15,0,11,4.75
7,15,0,12,5.125
7,15,0,13,8.375
7,15,0,14,8.0
7,15,0,15,7.375
7,15,0,16,6.875
7,15,0,17,7.0
7,15,0,18,5.375
7,15,0,19,5.125
7,15,0,20,3.75
7,15,0,21,4.375
7,15,0,22,2.75
7,15,0,23,1.5
7,15,1,0,1.0
7,15,1,1,0.125
7,15,1,2,0.0
7,15,1,3,0.0
7,15,1,4,0.0
7,15,1,5,0.0
7,15,1,6,0.5
7,15,1,7,2.875
7,15,1,8,7.625
7,15,1,9,7.625
7,15,1,10,5.875
7,15,1,11,5.375
7,15,1,12,7.25
7,15,1,13,6.875
7,15,1,14,7.625
7,15,1,15,8.625
7,15,1,16,12.375
7,15,1,17,11.75
7,15,1,18,10.625
7,15,1,19,9.5
7,15,1,20,5.625
7,15,1,21,4.5
7,15,1,22,3.875
7,15,1,23,1.375
7,15,3,0,0.0
7,15,3,1,0.0
7,15,3,2,0.0
7,15,3,3,0.0
7,15,3,4,0.0
7,15,3,5,0.0
7,15,3,6,0.0
7,15,3,7,1.375
7,15,3,8,2.75
7,15,3,9,2.625
7,15,3,10,2.5
7,15,3,11,2.5
7,15,3,12,3.125
7,15,3,13,3.875
7,15,3,14,3.625
7,15,3,15,3.875
7,15,3,16,4.125
7,15,3,17,4.875
7,15,3,18,4.875
7,15,3,19,3.375
7,15,3,20,2.25
7,15,3,21,1.375
7,15,3,22,1.125
7,15,3,23,0.125
7,15,4,0,1.125
7,15,4,1,0.0
7,15,4,2,0.0
7,15,4,3,0.0
7,15,4,4,0.0
7,15,4,5,0.0
7,15,4,6,0.75
7,15,4,7,3.0
7,15,4,8,6.375
7,15,4,9,6.25
7,15,4,10,4.875
7,15,4,11,5.375
7,15,4,12,6.5
7,15,4,13,7.125
7,15,4,14,7.25
7,15,4,15,7.75
7,15,4,16,9.0
7,15,4,17,9.25
7,15,4,18,8.5
7,15,4,19,6.5
7,15,4,20,5.0
7,15,4,21,4.25
7,15,4,22,5.25
7,15,4,23,3.25
7,16,1,0,0.625
7,16,1,1,0.0
7,16,1,2,0.0
7,16,1,3,0.0
7,16,1,4,0.0
7,16,1,5,0.0
7,16,1,6,0.7
7,16,1,7,3.75
7,16,1,8,8.5
7,16,1,9,6.75
7,16,1,10,5.75
7,16,1,11,5.5
7,16,1,12,7.75
7,16,1,13,8.25
7,16,1,14,8.125
7,16,1,15,8.625
7,16,1,16,11.25
7,16,1,17,11.625
7,16,1,18,11.0
7,16,1,19,9.25
7,16,1,20,5.125
7,16,1,21,4.375
7,16,1,22,2.625
7,16,1,23,1.125
7,16,2,0,0.75
7,16,2,1,0.125
7,16,2,2,0.0
7,16,2,3,0.0
7,16,2,4,0.0
7,16,2,5,0.0
7,16,2,6,0.375
7,16,2,7,3.375
7,16,2,8,8.75
7,16,2,9,8.625
7,16,2,10,6.375
7,16,2,11,6.0
7,16,2,12,7.625
7,16,2,13,8.0
7,16,2,14,8.75
7,16,2,15,8.625
7,16,2,16,16.5
7,16,2,17,12.5
7,16,2,18,10.375
7,16,2,19,10.125
7,16,2,20,7.375
7,16,2,21,5.625
7,16,2,22,4.75
7,16,2,23,2.25
7,16,4,0,0.125
7,16,4,1,0.0
7,16,4,2,0.0
7,16,4,3,0.0
7,16,4,4,0.0
7,16,4,5,0.0
7,16,4,6,0.0
7,16,4,7,1.0
7,16,4,8,2.25
7,16,4,9,2.875
7,16,4,10,2.625
7,16,4,11,2.625
7,16,4,12,3.375
7,16,4,13,3.375
7,16,4,14,3.875
7,16,4,15,3.875
7,16,4,16,4.375
7,16,4,17,4.375
7,16,4,18,4.375
7,16,4,19,3.375
7,16,4,20,2.5
7,16,4,21,2.0
7,16,4,22,1.0
7,16,4,23,0.75
7,16,5,0,1.625
7,16,5,1,1.0
7,16,5,3,0.0
7,16,5,4,0.0
7,16,5,5,0.0
7,16,5,6,0.375
7,16,5,7,2.75
7,16,5,8,5.125
7,16,5,9,5.5
7,16,5,10,4.875
7,16,5,11,4.5
7,16,5,12,6.5
7,16,5,13,7.5
7,16,5,14,7.5
7,16,5,15,7.875
7,16,5,16,9.25
7,16,5,17,8.625
7,16,5,18,7.875
7,16,5,19,6.25
7,16,5,20,5.125
7,16,5,21,4.75
7,16,5,22,4.75
7,16,5,23,4.0
7,17,2,0,1.0
7,17,2,1,0.0
7,17,2,2,0.0
7,17,2,3,0.0
7,17,2,4,0.0
7,17,2,5,0.0
7,17,2,6,1.0
7,17,2,7,4.375
7,17,2,8,9.0
7,17,2,9,7.5
7,17,2,10,6.125
7,17,2,11,6.5
7,17,2,12,8.25
7,17,2,13,8.5
7,17,2,14,8.5
7,17,2,15,9.25
7,17,2,16,12.8
7,17,2,17,11.75
7,17,2,18,10.75
7,17,2,19,9.875
7,17,2,20,6.375
7,17,2,21,6.0
7,17,2,22,3.5
7,17,2,23,1.875
7,17,3,0,1.0
7,17,3,1,1.0
7,17,3,14,8.5
7,17,3,15,10.5
7,17,3,16,12.875
7,17,3,17,11.5
7,17,3,18,9.375
7,17,3,19,10.0
7,17,3,20,6.625
7,17,3,21,6.75
7,17,3,22,7.0
7,17,3,23,4.375
7,17,5,0,0.0
7,17,5,1,0.0
7,17,5,2,0.0
7,17,5,3,0.0
7,17,5,4,0.0
7,17,5,5,0.0
7,17,5,6,0.125
7,17,5,7,1.0
7,17,5,8,2.125
7,17,5,9,2.5
7,17,5,10,2.75
7,17,5,11,2.875
7,17,5,12,3.75
7,17,5,13,4.5
7,17,5,14,4.5
7,17,5,15,4.25
7,17,5,16,5.0
7,17,5,17,4.625
7,17,5,18,4.375
7,17,5,19,3.5
7,17,5,20,2.875
7,17,5,21,2.75
7,17,5,22,2.25
7,17,5,23,1.375
7,17,6,0,2.75
7,17,6,1,2.25
7,17,6,2,1.5
7,17,6,3,0.7
7,17,6,4,0.0
7,17,6,5,0.0
7,17,6,6,0.0
7,17,6,7,0.875
7,17,6,8,2.0
7,17,6,9,3.25
7,17,6,10,5.125
7,17,6,11,6.625
7,17,6,12,6.625
7,17,6,13,8.375
7,17,6,14,8.625
7,17,6,15,8.375
7,17,6,16,8.125
7,17,6,17,6.875
7,17,6,18,6.875
7,17,6,19,6.25
7,17,6,20,5.875
7,17,6,21,5.25
7,17,6,22,5.75
7,17,6,23,4.5
7,18,0,0,3.25
7,18,0,1,2.375
7,18,0,2,2.0
7,18,0,3,1.3
7,18,0,4,0.0
7,18,0,5,0.0
7,18,0,6,0.0
7,18,0,7,0.25
7,18,0,8,1.0
7,18,0,9,2.125
7,18,0,10,3.25
7,18,0,11,4.875
7,18,0,12,6.5
7,18,0,13,7.125
7,18,0,14,7.875
7,18,0,15,7.0
7,18,0,16,6.375
7,18,0,17,5.875
7,18,0,18,5.875
7,18,0,19,4.625
7,18,0,20,3.875
7,18,0,21,4.0
7,18,0,22,4.875
7,18,0,23,2.25
7,18,3,0,0.875
7,18,3,1,0.0
7,18,3,2,0.0
7,18,3,3,0.0
7,18,3,4,0.0
7,18,3,5,0.0
7,18,3,6,0.75
7,18,3,7,4.0
7,18,3,8,8.5
7,18,3,9,8.0
7,18,3,10,5.875
7,18,3,11,6.0
7,18,3,12,8.3
7,18,3,13,9.875
7,18,3,14,7.125
7,18,3,15,9.375
7,18,3,16,11.375
7,18,3,17,11.0
7,18,3,18,11.25
7,18,3,19,9.833333333333334
7,18,3,20,8.75
7,18,3,21,7.625
7,18,3,22,6.625
7,18,3,23,5.625
7,18,4,0,1.0
7,18,4,1,0.375
7,18,4,2,0.0
7,18,4,3,0.0
7,18,4,4,0.0
7,18,4,5,0.0
7,18,4,6,0.75
7,18,4,7,4.375
7,18,4,8,8.8
7,18,4,9,9.0
7,18,4,10,6.5
7,18,4,11,6.625
7,18,4,12,7.75
7,18,4,13,8.625
7,18,4,14,8.5
7,18,4,15,10.125
7,18,4,16,12.75
7,18,4,17,11.125
7,18,4,18,11.5
7,18,4,19,9.375
7,18,4,20,6.875
7,18,4,21,5.875
7,18,4,22,5.5
7,18,4,23,2.75
7,18,6,0,0.75
7,18,6,1,0.0
7,18,6,2,0.0
7,18,6,3,0.0
7,18,6,4,0.0
7,18,6,5,0.0
7,18,6,6,0.0
7,18,6,7,0.375
7,18,6,8,1.2
7,18,6,9,2.25
7,18,6,10,2.875
7,18,6,11,3.875
7,18,6,12,4.0
7,18,6,13,4.125
7,18,6,14,4.625
7,18,6,15,4.25
7,18,6,16,3.625
7,18,6,17,3.0
7,18,6,18,3.0
7,18,6,19,2.875
7,18,6,20,2.0
7,18,6,21,2.0
7,18,6,22,1.375
7,18,6,23,1.125
7,19,0,0,0.625
7,19,0,1,0.0
7,19,0,2,0.0
7,19,0,3,0.0
7,19,0,4,0.0
7,19,0,5,0.0
7,19,0,6,0.0
7,19,0,7,0.0
7,19,0,8,0.75
7,19,0,9,1.25
7,19,0,10,1.75
7,19,0,11,2.375
7,19,0,12,3.0
7,19,0,13,3.625
7,19,0,14,3.5
7,19,0,15,3.2
7,19,0,16,2.875
7,19,0,17,2.875
7,19,0,18,2.5
7,19,0,19,2.375
7,19,0,20,1.625
7,19,0,21,1.625
7,19,0,22,0.875
7,19,0,23,0.125
7,19,1,0,0.75
7,19,1,1,0.0
7,19,1,2,0.0
7,19,1,3,0.0
7,19,1,4,0.0
7,19,1,5,0.0
7,19,1,6,0.75
7,19,1,7,2.625
7,19,1,8,6.0
7,19,1,9,5.5
7,19,1,10,4.25
7,19,1,11,4.875
7,19,1,12,6.125
7,19,1,13,6.0
7,19,1,14,6.5
7,19,1,15,6.625
7,19,1,16,8.0
7,19,1,17,8.75
7,19,1,18,7.875
7,19,1,19,5.75
7,19,1,20,3.625
7,19,1,21,3.25
7,19,1,22,2.625
7,19,1,23,1.0
7,19,4,0,1.5
7,19,4,1,0.25
7,19,4,2,0.0
7,19,4,3,0.0
7,19,4,4,0.0
7,19,4,5,0.0
7,19,4,6,0.375
7,19,4,7,3.125
7,19,4,8,8.125
7,19,4,9,8.375
7,19,4,10,6.125
7,19,4,11,6.125
7,19,4,12,8.125
7,19,4,13,8.375
7,19,4,14,8.875
7,19,4,15,9.0
7,19,4,16,11.5
7,19,4,17,12.0
7,19,4,18,10.25
7,19,4,19,9.875
7,19,4,20,7.125
7,19,4,21,6.25
7,19,4,22,4.625
7,19,4,23,2.75
7,19,5,0,1.75
7,19,5,1,0.3333333333333333
7,19,5,2,0.1
7,19,5,3,0.0
7,19,5,4,0.0
7,19,5,5,0.0
7,19,5,6,0.5
7,19,5,7,4.375
7,19,5,8,7.25
7,19,5,9,7.25
7,19,5,10,7.375
7,19,5,11,7.625
7,19,5,12,8.875
7,19,5,13,10.0
7,19,5,14,10.25
7,19,5,15,13.375
7,19,5,16,12.625
7,19,5,17,10.875
7,19,5,18,10.375
7,19,5,19,7.625
7,19,5,20,6.125
7,19,5,21,5.375
7,19,5,22,5.0
7,19,5,23,4.5
7,20,1,0,0.0
7,20,1,1,0.0
7,20,1,2,0.0
7,20,1,3,0.0
7,20,1,4,0.0
7,20,1,5,0.0
7,20,1,6,0.125
7,20,1,7,1.625
7,20,1,8,2.5
7,20,1,9,2.25
7,20,1,10,2.25
7,20,1,11,2.625
7,20,1,12,3.0
7,20,1,13,3.75
7,20,1,14,3.25
7,20,1,15,3.875
7,20,1,16,4.125
7,20,1,17,4.625
7,20,1,18,3.75
7,20,1,19,2.625
7,20,1,20,1.75
7,20,1,21,1.125
7,20,1,22,1.0
7,20,1,23,0.0
7,20,2,0,0.75
7,20,2,1,0.0
7,20,2,2,0.0
7,20,2,3,0.0
7,20,2,4,0.0
7,20,2,5,0.0
7,20,2,6,0.5
7,20,2,7,2.875
7,20,2,8,6.125
7,20,2,9,5.875
7,20,2,10,4.5
7,20,2,11,4.875
7,20,2,12,5.625
7,20,2,13,6.625
7,20,2,14,6.5
7,20,2,15,7.125
7,20,2,16,9.125
7,20,2,17,9.625
7,20,2,18,8.25
7,20,2,19,6.5
7,20,2,20,4.625
7,20,2,21,4.5
7,20,2,22,3.125
7,20,2,23,1.875
7,20,5,0,1.375
7,20,5,1,0.625
7,20,5,2,0.375
7,20,5,3,0.0
7,20,5,4,0.0
7,20,5,5,0.0
7,20,5,6,0.625
7,20,5,7,4.0
7,20,5,8,8.125
7,20,5,9,7.125
7,20,5,10,5.75
7,20,5,11,6.625
7,20,5,12,9.0
7,20,5,13,10.125
7,20,5,14,9.875
7,20,5,15,11.125
7,20,5,16,12.125
7,20,5,17,12.25
7,20,5,18,10.25
7,20,5,19,7.75
7,20,5,20,6.25
7,20,5,21,5.875
7,20,5,22,5.125
7,20,5,23,3.625
7,20,6,0,2.875
7,20,6,1,2.0
7,20,6,2,2.375
7,20,6,3,0.75
7,20,6,4,0.0
7,20,6,5,0.0
7,20,6,6,0.25
7,20,6,7,0.875
7,20,6,8,1.875
7,20,6,9,3.25
7,20,6,10,5.75
7,20,6,11,6.875
7,20,6,12,7.75
7,20,6,13,9.375
7,20,6,14,8.875
7,20,6,15,8.75
7,20,6,16,8.0
7,20,6,17,6.625
7,20,6,18,7.625
7,20,6,19,7.0
7,20,6,20,7.125
7,20,6,21,7.125
7,20,6,22,6.5
7,20,6,23,4.625
7,21,0,0,4.25
7,21,0,1,2.5
7,21,0,2,2.625
7,21,0,3,1.5
7,21,0,4,0.0
7,21,0,5,0.0
7,21,0,6,0.0
7,21,0,7,0.375
7,21,0,8,1.0
7,21,0,9,2.75
7,21,0,10,3.125
7,21,0,11,5.875
7,21,0,12,6.625
7,21,0,13,8.375
7,21,0,14,7.7
7,21,0,15,8.166666666666666
7,21,0,16,6.375
7,21,0,17,6.25
7,21,0,18,5.375
7,21,0,19,4.75
7,21,0,20,4.0
7,21,0,21,4.25
7,21,0,22,3.625
7,21,0,23,1.5
7,21,2,0,0.0
7,21,2,1,0.0
7,21,2,2,0.0
7,21,2,3,0.0
7,21,2,4,0.0
7,21,2,5,0.0
7,21,2,6,0.0
7,21,2,7,1.25
7,21,2,8,2.75
7,21,2,9,2.75
7,21,2,10,3.125
7,21,2,11,2.625
7,21,2,12,3.5
7,21,2,13,3.5
7,21,2,14,3.625
7,21,2,15,3.875
7,21,2,16,4.75
7,21,2,17,5.625
7,21,2,18,4.75
7,21,2,19,2.875
7,21,2,20,2.0
7,21,2,21,1.875
7,21,2,22,1.0
7,21,2,23,0.125
7,21,3,0,1.0
7,21,3,3,0.0
7,21,3,4,0.0
7,21,3,5,0.0
7,21,3,6,0.875
7,21,3,7,2.75
7,21,3,8,6.625
7,21,3,9,6.25
7,21,3,10,4.75
7,21,3,11,5.25
7,21,3,12,6.125
7,21,3,13,6.375
7,21,3,14,6.875
7,21,3,15,6.75
7,21,3,16,8.25
7,21,3,17,10.0
7,21,3,18,8.75
7,21,3,19,6.375
7,21,3,20,6.25
7,21,3,21,4.25
7,21,3,22,3.625
7,21,3,23,1.875
7,21,6,0,3.0
7,21,6,1,2.0
7,21,6,2,2.25
7,21,6,3,1.0
7,21,6,4,0.0
7,21,6,5,0.0
7,21,6,6,0.125
7,21,6,7,0.875
7,21,6,8,2.25
7,21,6,9,3.25
7,21,6,10,4.75
7,21,6,11,6.375
7,21,6,12,7.625
7,21,6,13,8.375
7,21,6,14,8.75
7,21,6,15,8.125
7,21,6,16,8.125
7,21,6,17,7.0
7,21,6,18,7.0
7,21,6,19,6.25
7,21,6,20,5.5
7,21,6,21,5.75
7,21,6,22,5.625
7,21,6,23,5.5
7,22,0,0,3.25
7,22,0,1,2.25
7,22,0,2,2.25
7,22,0,3,1.625
7,22,0,4,0.125
7,22,0,5,0.0
7,22,0,6,0.0
7,22,0,7,0.375
7,22,0,8,1.25
7,22,0,9,2.75
7,22,0,10,3.25
7,22,0,11,6.25
7,22,0,12,6.25
