Month,Day,Day of Week,Hour,Occupancy
8,19,1,16,21.25
8,19,1,17,26.833333333333332
8,19,1,18,25.583333333333332
8,19,1,19,13.833333333333334
8,19,1,20,8.916666666666666
8,19,1,21,10.916666666666666
8,19,1,22,7.083333333333333
8,19,1,23,2.5833333333333335
8,19,3,0,0.75
8,19,3,1,0.5
8,19,4,0,2.5
8,19,4,1,1.25
8,19,4,2,0.5833333333333334
8,19,4,3,0.4666666666666667
8,19,4,4,0.3333333333333333
8,19,4,5,1.1666666666666667
8,19,4,6,1.8333333333333333
8,19,4,7,3.9166666666666665
8,19,4,8,9.666666666666666
8,19,4,9,10.083333333333334
8,19,4,10,6.5
8,19,4,11,7.333333333333333
8,19,4,12,11.083333333333334
8,19,4,13,9.333333333333334
8,19,4,14,10.75
8,19,4,15,20.333333333333332
8,19,4,16,13.5
8,19,4,17,19.5
8,19,4,18,9.666666666666666
8,19,4,19,15.333333333333334
8,19,4,20,11.583333333333334
8,19,4,21,10.25
8,19,4,22,6.25
8,19,4,23,4.916666666666667
8,20,2,0,2.0833333333333335
8,20,2,1,0.8333333333333334
8,20,2,2,0.5
8,20,2,3,0.4166666666666667
8,20,2,4,0.4166666666666667
8,20,2,5,0.75
8,20,2,6,2.3333333333333335
8,20,2,7,11.0
8,20,2,8,10.416666666666666
8,20,2,9,9.083333333333334
8,20,2,10,14.916666666666666
8,20,2,11,15.166666666666666
8,20,2,12,16.833333333333332
8,20,2,13,17.75
8,20,2,14,15.916666666666666
8,20,2,15,18.5
8,20,2,16,24.833333333333332
8,20,2,17,26.533333333333335
8,20,2,18,25.0
8,20,2,19,12.5
8,20,2,20,9.25
8,20,2,21,10.5
8,20,2,22,7.0
8,20,2,23,5.083333333333333
8,20,5,0,3.75
8,20,5,1,3.4166666666666665
8,20,5,2,1.6666666666666667
8,20,5,3,0.5
8,21,3,0,2.5833333333333335
8,21,3,1,0.75
8,21,3,2,0.6666666666666666
8,21,3,3,0.5
8,21,3,4,1.3333333333333333
8,21,3,5,1.25
8,21,3,6,4.0
8,21,3,7,12.666666666666666
8,21,3,8,14.083333333333334
8,21,3,9,14.75
8,21,3,10,14.75
8,21,3,11,19.75
8,21,3,12,19.833333333333332
8,21,3,13,16.25
8,21,3,14,19.5
8,21,3,15,20.75
8,21,3,16,25.416666666666668
8,21,3,17,28.75
8,21,3,18,24.166666666666668
8,21,3,19,18.083333333333332
8,21,3,20,15.666666666666666
8,21,3,21,15.666666666666666
8,21,3,22,10.25
8,21,3,23,6.083333333333333
8,21,5,1,0.3333333333333333
8,21,5,2,0.3333333333333333
8,21,5,3,0.08333333333333333
8,21,5,4,0.08333333333333333
8,21,5,5,0.25
8,21,5,6,1.75
8,21,5,7,4.5
8,21,5,8,5.916666666666667
8,21,5,9,9.5
8,21,5,10,13.5
8,21,5,11,16.333333333333332
8,21,5,12,15.0
8,21,5,13,17.5
8,21,5,14,15.916666666666666
8,21,5,15,17.0
8,21,5,16,22.25
8,21,5,17,17.166666666666668
8,21,5,18,15.75
8,21,5,19,20.0
8,21,5,20,13.416666666666666
8,21,5,21,12.5
8,21,5,22,9.583333333333334
8,21,5,23,7.666666666666667
8,21,6,3,3.5
8,21,6,4,1.6666666666666667
8,21,6,5,1.0833333333333333
8,21,6,6,1.0833333333333333
8,21,6,7,1.8333333333333333
8,21,6,8,3.0833333333333335
8,21,6,9,5.0
8,21,6,10,10.0
8,21,6,11,17.666666666666668
8,21,6,12,21.0
8,21,6,13,19.166666666666668
8,21,6,14,20.5
8,21,6,15,14.25
8,21,6,16,11.916666666666666
8,21,6,17,15.916666666666666
8,21,6,18,12.75
8,21,6,19,12.5
8,21,6,20,14.333333333333334
8,21,6,21,17.583333333333332
8,21,6,22,15.0
8,21,6,23,13.5
8,22,0,0,13.666666666666666
8,22,0,1,6.916666666666667
8,22,0,2,8.166666666666666
8,22,0,3,7.666666666666667
8,22,0,4,2.0833333333333335
8,22,0,5,1.5
8,22,0,6,1.5
8,22,0,7,2.0
8,22,0,8,2.8333333333333335
8,22,0,9,5.666666666666667
8,22,0,10,10.25
8,22,0,11,21.916666666666668
8,22,0,12,25.5
8,22,0,13,14.916666666666666
8,22,0,14,20.083333333333332
8,22,0,15,16.833333333333332
8,22,0,16,14.75
8,22,0,17,14.5
8,22,0,18,16.0
8,22,0,19,14.25
8,22,0,20,9.583333333333334
8,22,0,21,7.583333333333333
8,22,0,22,4.333333333333333
8,22,0,23,3.75
8,22,4,0,2.5833333333333335
8,22,4,1,1.4166666666666667
8,22,4,2,0.6666666666666666
8,22,4,3,0.4166666666666667
8,22,4,4,0.75
8,22,4,5,1.1666666666666667
8,22,4,6,4.083333333333333
8,22,4,7,12.25
8,22,4,8,12.25
8,22,4,9,11.0
8,22,4,10,19.25
8,22,4,11,23.083333333333332
8,22,4,12,20.25
8,22,4,13,19.833333333333332
8,22,4,14,20.75
8,22,4,15,20.416666666666668
8,22,4,16,26.416666666666668
8,22,4,17,28.333333333333332
8,22,4,18,27.833333333333332
8,22,4,19,17.0
8,22,4,20,14.25
8,22,4,21,13.916666666666666
8,22,4,22,13.666666666666666
8,22,4,23,9.083333333333334
8,22,6,0,3.0
8,22,6,1,1.4166666666666667
8,22,6,2,1.0
8,22,6,3,0.5
8,22,6,4,0.6666666666666666
8,22,6,5,0.16666666666666666
8,22,6,6,0.6666666666666666
8,22,6,7,1.6666666666666667
8,22,6,8,3.3333333333333335
8,22,6,9,5.833333333333333
8,22,6,10,6.166666666666667
8,22,6,11,8.916666666666666
8,22,6,12,11.916666666666666
8,22,6,13,13.083333333333334
8,22,6,14,15.583333333333334
8,22,6,15,14.333333333333334
8,22,6,16,16.5
8,22,6,17,13.583333333333334
8,22,6,18,14.583333333333334
8,22,6,19,13.833333333333334
8,22,6,20,12.5
8,22,6,21,11.75
8,22,6,22,9.0
8,22,6,23,5.333333333333333
8,23,0,0,4.083333333333333
8,23,0,1,3.5833333333333335
8,23,0,2,1.8333333333333333
8,23,0,3,1.0
8,23,0,4,0.9166666666666666
8,23,0,5,0.75
8,23,0,6,0.08333333333333333
8,23,0,7,1.1666666666666667
8,23,0,8,1.6666666666666667
8,23,0,9,4.083333333333333
8,23,0,10,7.416666666666667
8,23,0,11,12.333333333333334
8,23,0,12,15.5
8,23,0,13,17.0
8,23,0,14,11.583333333333334
8,23,0,15,14.666666666666666
8,23,0,16,13.333333333333334
8,23,0,17,12.166666666666666
8,23,0,18,11.583333333333334
8,23,0,19,9.833333333333334
8,23,0,20,8.666666666666666
8,23,0,21,7.333333333333333
8,23,0,22,5.166666666666667
8,23,0,23,2.0833333333333335
8,23,1,0,2.9166666666666665
8,23,1,1,1.5833333333333333
8,23,1,2,1.1666666666666667
8,23,1,3,1.3333333333333333
8,23,1,4,0.5
8,23,1,5,0.6666666666666666
8,23,1,6,1.75
8,23,1,7,4.166666666666667
8,23,1,8,9.666666666666666
8,23,1,9,9.333333333333334
8,23,1,10,15.166666666666666
8,23,1,11,26.666666666666668
8,23,1,12,24.416666666666668
8,23,1,13,11.5
8,23,1,14,12.916666666666666
8,23,1,15,17.083333333333332
8,23,1,16,20.75
8,23,1,17,19.5
8,23,1,18,12.833333333333334
8,23,1,19,8.916666666666666
8,23,1,20,5.583333333333333
8,23,1,21,6.75
8,23,1,22,3.75
8,23,1,23,2.8333333333333335
8,23,5,0,4.666666666666667
8,23,5,1,3.4166666666666665
8,23,5,2,2.1666666666666665
8,23,5,3,0.8333333333333334
8,23,5,4,1.25
8,23,5,5,1.9166666666666667
8,23,5,6,3.6666666666666665
8,23,5,7,11.75
8,23,5,8,14.083333333333334
8,23,5,9,12.75
8,23,5,10,16.416666666666668
8,23,5,11,19.0
8,23,5,12,22.555555555555557
8,23,5,13,21.666666666666668
8,23,5,14,19.333333333333332
8,23,5,15,18.75
8,23,5,16,29.25
8,23,5,17,27.916666666666668
8,23,5,18,26.0
8,23,5,19,17.75
8,23,5,20,15.833333333333334
8,23,5,21,14.416666666666666
8,23,5,22,18.0
8,23,5,23,15.5
8,24,1,0,0.8333333333333334
8,24,1,1,0.4166666666666667
8,24,1,2,0.16666666666666666
8,24,1,3,0.0
8,24,1,4,0.16666666666666666
8,24,1,5,0.3333333333333333
8,24,1,6,1.3333333333333333
8,24,1,7,5.0
8,24,1,8,6.083333333333333
8,24,1,9,8.833333333333334
8,24,1,10,7.916666666666667
8,24,1,11,9.916666666666666
8,24,1,12,12.166666666666666
8,24,1,13,11.416666666666666
8,24,1,14,13.416666666666666
8,24,1,15,14.416666666666666
8,24,1,16,17.166666666666668
8,24,1,17,16.916666666666668
8,24,1,18,15.0
8,24,1,19,10.75
8,24,1,20,7.416666666666667
8,24,1,21,6.25
8,24,1,22,3.4166666666666665
8,24,1,23,1.9166666666666667
8,24,2,0,1.8333333333333333
8,24,2,1,1.0
8,24,2,2,0.75
8,24,2,3,0.3333333333333333
8,24,2,4,0.16666666666666666
8,24,2,5,0.4166666666666667
8,24,2,6,1.25
8,24,2,7,3.4166666666666665
8,24,2,8,10.5
8,24,2,9,13.25
8,24,2,10,5.333333333333333
8,24,2,11,7.333333333333333
8,24,2,12,10.416666666666666
8,24,2,13,9.5
8,24,2,14,13.083333333333334
8,24,2,15,13.666666666666666
8,24,2,16,15.25
8,24,2,17,17.25
8,24,2,18,15.083333333333334
8,24,2,19,12.5
8,24,2,20,10.25
8,24,2,21,6.416666666666667
8,24,2,22,4.916666666666667
8,24,2,23,3.6666666666666665
8,24,6,0,11.333333333333334
8,24,6,1,6.166666666666667
8,24,6,2,7.75
8,24,6,3,3.5833333333333335
8,24,6,4,1.5833333333333333
8,24,6,5,1.1666666666666667
8,24,6,6,1.1666666666666667
8,24,6,7,2.9166666666666665
8,24,6,8,6.166666666666667
8,24,6,9,10.083333333333334
8,24,6,10,13.5
8,24,6,11,17.083333333333332
8,24,6,12,23.083333333333332
8,24,6,13,20.0
8,24,6,14,15.666666666666666
8,24,6,15,24.75
8,24,6,16,24.0
8,24,6,17,16.166666666666668
8,24,6,18,17.25
8,24,6,19,16.833333333333332
8,24,6,20,15.5
8,24,6,21,15.083333333333334
8,24,6,22,21.166666666666668
8,24,6,23,20.666666666666668
8,25,0,0,12.75
8,25,0,1,9.25
8,25,0,2,16.833333333333332
8,25,0,3,6.75
8,25,0,4,2.0833333333333335
8,25,0,5,1.1666666666666667
8,25,0,6,1.0
8,25,0,7,1.75
8,25,0,8,4.166666666666667
8,25,0,9,7.75
8,25,0,10,13.5
8,25,0,11,19.666666666666668
8,25,0,12,21.25
8,25,0,13,15.416666666666666
8,25,0,14,16.75
8,25,0,15,15.833333333333334
8,25,0,16,14.5
8,25,0,17,16.166666666666668
8,25,0,18,13.5
8,25,0,19,15.166666666666666
8,25,0,20,9.5
8,25,0,21,9.75
8,25,0,22,5.5
8,25,0,23,3.25
8,25,2,0,1.0
8,25,2,1,0.25
8,25,2,2,0.25
8,25,2,3,0.08333333333333333
8,25,2,4,0.08333333333333333
8,25,2,5,0.25
8,25,2,6,1.5833333333333333
8,25,2,7,4.0
8,25,2,8,7.333333333333333
8,25,2,9,8.166666666666666
8,25,2,10,10.083333333333334
8,25,2,11,9.166666666666666
8,25,2,12,10.916666666666666
8,25,2,13,12.666666666666666
8,25,2,14,13.5
8,25,2,15,13.333333333333334
8,25,2,16,22.083333333333332
8,25,2,17,19.8
8,25,2,18,17.416666666666668
8,25,2,19,12.833333333333334
8,25,2,20,8.5
8,25,2,21,8.833333333333334
8,25,2,22,5.75
8,25,2,23,3.5
8,25,3,0,2.5833333333333335
8,25,3,1,1.1666666666666667
8,25,3,2,0.3333333333333333
8,25,3,3,0.7333333333333333
8,25,3,4,0.3333333333333333
8,25,3,5,0.5833333333333334
8,25,3,6,1.4166666666666667
8,25,3,7,7.5
8,25,3,8,11.166666666666666
8,25,3,9,8.916666666666666
8,25,3,10,6.666666666666667
8,25,3,11,8.916666666666666
8,25,3,12,12.166666666666666
8,25,3,13,10.333333333333334
8,25,3,14,8.083333333333334
8,25,3,15,19.75
8,25,3,16,14.416666666666666
8,25,3,17,15.666666666666666
8,26,1,0,2.25
8,26,1,1,1.1666666666666667
8,26,1,2,0.5
8,26,1,3,0.6666666666666666
8,26,1,4,0.5
8,26,1,5,1.4166666666666667
8,26,1,6,2.25
8,26,1,7,9.583333333333334
8,26,1,8,10.833333333333334
8,26,1,9,12.666666666666666
8,26,1,10,19.333333333333332
8,26,1,11,12.75
8,26,1,12,18.083333333333332
8,26,1,13,17.333333333333332
8,26,1,14,16.666666666666668
8,26,1,15,20.75
8,26,1,16,21.666666666666668
8,26,1,17,27.083333333333332
8,26,1,18,28.5
8,26,1,19,13.583333333333334
8,26,1,20,9.916666666666666
8,26,1,21,8.833333333333334
8,26,1,22,6.5
8,26,1,23,3.9166666666666665
8,26,3,0,1.0833333333333333
8,26,3,1,0.3333333333333333
8,26,3,2,0.8333333333333334
8,26,3,3,0.9166666666666666
8,26,3,4,0.0
8,26,3,5,0.3333333333333333
8,26,3,6,1.1666666666666667
8,26,3,7,4.75
8,26,3,8,9.083333333333334
8,26,3,9,10.333333333333334
8,26,3,10,11.083333333333334
8,26,3,11,13.583333333333334
8,26,3,12,15.583333333333334
8,26,3,13,15.083333333333334
8,26,3,14,16.583333333333332
8,26,3,15,17.75
8,26,3,16,20.583333333333332
8,26,3,17,19.333333333333332
8,26,3,18,21.0
8,26,3,19,14.25
8,26,3,20,11.333333333333334
8,26,3,21,12.083333333333334
8,26,3,22,6.5
8,26,3,23,2.8333333333333335
8,26,4,3,0.16666666666666666
8,26,4,4,0.3333333333333333
8,26,4,5,0.6666666666666666
8,26,4,6,1.75
8,26,4,7,4.583333333333333
8,26,4,8,10.166666666666666
8,26,4,9,11.25
8,26,4,10,5.666666666666667
8,26,4,11,8.333333333333334
8,26,4,12,11.583333333333334
8,26,4,13,10.666666666666666
8,26,4,14,10.416666666666666
8,26,4,15,19.833333333333332
8,26,4,16,17.5
8,26,4,17,19.916666666666668
8,26,4,18,14.583333333333334
8,26,4,19,12.5
8,26,4,20,8.583333333333334
8,26,4,21,7.083333333333333
8,26,4,22,5.666666666666667
8,26,4,23,4.666666666666667
8,27,2,0,2.0
8,27,2,1,0.8333333333333334
8,27,2,2,0.3333333333333333
8,27,2,3,0.3333333333333333
8,27,2,4,0.3333333333333333
8,27,2,5,0.9166666666666666
8,27,2,6,1.9166666666666667
8,27,2,7,11.083333333333334
8,27,2,8,10.166666666666666
8,27,2,9,10.583333333333334
8,27,2,10,13.916666666666666
8,27,2,11,14.916666666666666
8,27,2,12,18.166666666666668
8,27,2,13,17.166666666666668
8,27,2,14,24.666666666666668
8,27,2,15,22.833333333333332
8,27,2,16,31.583333333333332
8,27,2,17,29.333333333333332
8,27,2,18,27.25
8,27,2,19,17.166666666666668
8,27,2,20,9.0
8,27,2,21,11.5
8,27,2,22,9.0
8,27,2,23,6.083333333333333
8,27,4,0,2.3333333333333335
8,27,4,1,1.0833333333333333
8,27,4,2,0.8333333333333334
8,27,4,3,0.4166666666666667
8,27,4,4,0.16666666666666666
8,27,4,5,0.5
8,27,4,6,1.5
8,27,4,7,7.166666666666667
8,27,4,8,16.333333333333332
8,27,4,9,10.5
8,27,4,10,15.666666666666666
8,27,4,11,16.0
8,27,4,12,17.75
8,27,4,13,19.166666666666668
8,27,4,14,19.5
8,27,4,15,18.5
8,27,4,16,17.25
8,27,4,17,20.0
8,27,4,18,17.833333333333332
8,27,4,19,17.25
8,27,4,20,13.916666666666666
8,27,4,21,12.666666666666666
8,27,4,22,7.666666666666667
8,27,4,23,3.25
8,27,5,0,2.6666666666666665
8,27,5,1,1.8333333333333333
8,27,5,2,1.75
8,27,5,3,0.9333333333333333
8,27,5,4,0.5833333333333334
8,27,5,5,0.8333333333333334
8,27,5,6,1.5833333333333333
8,27,5,7,4.25
8,27,5,8,11.416666666666666
8,27,5,9,16.75
8,27,5,10,10.333333333333334
8,27,5,11,10.75
8,27,5,12,11.5
8,27,5,13,15.416666666666666
8,27,5,14,11.083333333333334
8,27,5,15,15.333333333333334
8,27,5,16,17.083333333333332
8,27,5,17,20.5
8,27,5,18,13.166666666666666
8,27,5,19,11.833333333333334
8,27,5,20,11.083333333333334
8,27,5,21,12.75
8,27,5,22,12.5
8,27,5,23,11.583333333333334
8,28,3,0,2.8333333333333335
8,28,3,1,1.0
8,28,3,2,0.3333333333333333
8,28,3,3,0.16666666666666666
8,28,3,4,0.5833333333333334
8,28,3,5,0.9166666666666666
8,28,3,6,2.3333333333333335
8,28,3,7,9.25
8,28,3,8,12.583333333333334
8,28,3,9,14.75
8,28,3,10,16.75
8,28,3,11,14.0
8,28,3,12,17.666666666666668
8,28,3,13,17.5
8,28,3,14,18.166666666666668
8,28,3,15,19.166666666666668
8,28,3,16,25.0
8,28,3,17,26.166666666666668
8,28,3,18,27.333333333333332
8,28,3,19,19.583333333333332
8,28,3,20,12.416666666666666
8,28,3,21,11.416666666666666
8,28,3,22,8.916666666666666
8,28,3,23,4.916666666666667
8,28,5,0,2.0
8,28,5,1,0.9166666666666666
8,28,5,2,0.5833333333333334
8,28,5,3,0.5833333333333334
8,28,5,4,0.6666666666666666
8,28,5,5,0.6666666666666666
8,28,5,6,1.5
8,28,5,7,5.416666666666667
8,28,5,8,8.416666666666666
8,28,5,9,9.5
8,28,5,10,10.666666666666666
8,28,5,11,9.5
8,28,5,12,10.083333333333334
8,28,5,13,7.416666666666667
8,28,5,14,7.916666666666667
8,28,5,15,10.75
8,28,5,16,9.416666666666666
8,28,5,17,8.666666666666666
8,28,5,18,10.833333333333334
8,28,5,19,15.166666666666666
8,28,5,20,15.0
8,28,5,21,14.0
8,28,5,22,10.416666666666666
8,28,5,23,11.833333333333334
8,28,6,0,11.166666666666666
8,28,6,1,6.25
8,28,6,2,5.25
8,28,6,3,4.733333333333333
8,28,6,4,1.5
8,28,6,5,0.9166666666666666
8,28,6,6,1.25
8,28,6,7,1.6666666666666667
8,28,6,8,3.0
8,28,6,9,4.416666666666667
8,28,6,10,7.75
8,28,6,11,13.75
8,28,6,12,19.333333333333332
8,28,6,13,14.166666666666666
8,28,6,14,14.916666666666666
8,28,6,15,15.416666666666666
8,28,6,16,16.916666666666668
8,28,6,17,21.666666666666668
8,28,6,18,15.0
8,28,6,19,15.416666666666666
8,28,6,20,17.166666666666668
8,28,6,21,12.5
8,28,6,22,12.583333333333334
8,28,6,23,12.25
8,29,0,0,9.083333333333334
8,29,0,1,7.083333333333333
8,29,0,2,10.833333333333334
8,29,0,3,6.0
8,29,0,4,2.3333333333333335
8,29,0,5,1.6666666666666667
8,29,0,6,1.0833333333333333
8,29,0,7,1.9166666666666667
8,29,0,8,2.0833333333333335
8,29,0,9,5.083333333333333
8,29,0,10,7.416666666666667
8,29,0,11,15.833333333333334
8,29,0,12,18.916666666666668
8,29,0,13,18.166666666666668
8,29,0,14,13.25
8,29,0,15,15.083333333333334
8,29,0,16,13.916666666666666
8,29,0,17,14.666666666666666
8,29,0,18,13.666666666666666
8,29,0,19,9.666666666666666
8,29,0,20,7.833333333333333
8,29,0,21,7.666666666666667
8,29,0,22,4.083333333333333
8,29,0,23,2.8333333333333335
8,29,4,0,2.1666666666666665
8,29,4,1,1.25
8,29,4,2,1.25
8,29,4,3,1.3333333333333333
8,29,4,4,0.5
8,29,4,5,1.9166666666666667
8,29,4,6,2.0
8,29,4,7,12.333333333333334
8,29,4,8,12.25
8,29,4,9,12.583333333333334
8,29,4,10,17.583333333333332
8,29,4,11,16.25
8,29,4,12,18.666666666666668
8,29,4,13,19.833333333333332
8,29,4,14,19.083333333333332
8,29,4,15,21.333333333333332
8,29,4,16,22.5
8,29,4,17,25.416666666666668
8,29,4,18,31.166666666666668
8,29,4,19,16.833333333333332
8,29,4,20,14.0
8,29,4,21,10.833333333333334
8,29,4,22,12.25
8,29,4,23,7.583333333333333
8,29,6,0,6.333333333333333
8,29,6,1,2.3333333333333335
8,29,6,2,1.3333333333333333
8,29,6,3,0.8333333333333334
8,29,6,4,0.5
8,29,6,5,0.3333333333333333
8,29,6,6,0.8333333333333334
8,29,6,7,1.3333333333333333
8,29,6,8,3.8333333333333335
8,29,6,9,5.916666666666667
8,29,6,10,11.75
8,29,6,11,15.083333333333334
8,29,6,12,15.833333333333334
8,29,6,13,19.0
8,29,6,14,19.583333333333332
8,29,6,15,17.333333333333332
8,29,6,16,15.166666666666666
8,29,6,17,16.0
8,29,6,18,14.833333333333334
8,29,6,19,15.75
8,29,6,20,12.75
8,29,6,21,13.666666666666666
8,29,6,22,10.833333333333334
8,29,6,23,8.0
8,30,0,0,5.416666666666667
8,30,0,1,2.8333333333333335
8,30,0,2,1.9166666666666667
8,30,0,3,1.3333333333333333
8,30,0,4,0.6666666666666666
8,30,0,5,0.4166666666666667
8,30,0,6,0.3333333333333333
8,30,0,7,1.0
8,30,0,8,2.25
8,30,0,9,3.25
8,30,0,10,7.25
8,30,0,11,15.416666666666666
8,30,0,12,15.5
8,30,0,13,16.0
8,30,0,14,18.0
8,30,0,15,15.0
8,30,0,16,11.75
8,30,0,17,9.583333333333334
8,30,0,18,11.466666666666667
8,30,0,19,10.75
8,30,0,20,10.25
8,30,0,21,7.666666666666667
8,30,0,22,4.333333333333333
8,30,0,23,2.4166666666666665
8,30,1,0,2.1666666666666665
8,30,1,1,0.9166666666666666
8,30,1,2,0.6666666666666666
8,30,1,3,1.0
8,30,1,4,0.4166666666666667
8,30,1,5,0.8333333333333334
8,30,1,6,1.3333333333333333
8,30,1,7,10.666666666666666
8,30,1,8,8.833333333333334
8,30,1,9,8.833333333333334
8,30,1,10,7.083333333333333
8,30,1,11,9.0
8,30,1,12,9.916666666666666
8,30,1,13,10.083333333333334
8,30,1,14,8.583333333333334
8,30,1,15,13.333333333333334
8,30,1,16,11.333333333333334
8,30,1,17,14.583333333333334
8,30,1,18,12.416666666666666
8,30,1,19,8.5
8,30,1,20,5.666666666666667
8,30,1,21,4.583333333333333
8,30,1,22,4.416666666666667
8,30,1,23,3.0
8,30,5,0,4.833333333333333
8,30,5,1,2.0833333333333335
8,30,5,2,2.0
8,30,5,3,0.9166666666666666
8,30,5,4,0.5833333333333334
8,30,5,5,1.25
8,30,5,6,1.9166666666666667
8,30,5,7,9.833333333333334
8,30,5,8,11.083333333333334
8,30,5,9,15.416666666666666
8,30,5,10,17.083333333333332
8,30,5,11,19.333333333333332
8,30,5,12,22.583333333333332
8,30,5,13,22.833333333333332
8,30,5,14,21.75
8,30,5,15,30.25
8,30,5,16,27.083333333333332
8,30,5,17,27.25
8,30,5,18,19.666666666666668
8,30,5,19,15.666666666666666
8,30,5,20,14.5
8,30,5,21,16.5
8,30,5,22,18.416666666666668
8,30,5,23,15.416666666666666
8,31,1,0,1.4166666666666667
8,31,1,1,0.25
8,31,1,2,0.16666666666666666
8,31,1,3,0.06666666666666667
8,31,1,4,0.08333333333333333
8,31,1,5,0.16666666666666666
8,31,1,6,1.6666666666666667
8,31,1,7,5.666666666666667
8,31,1,8,8.5
8,31,1,9,8.083333333333334
8,31,1,10,9.166666666666666
8,31,1,11,8.666666666666666
8,31,1,12,8.666666666666666
8,31,1,13,8.0
8,31,1,14,9.5
8,31,1,15,15.25
8,31,1,16,18.25
8,31,1,17,17.333333333333332
8,31,1,18,15.333333333333334
8,31,1,19,11.0
8,31,1,20,8.083333333333334
8,31,1,21,5.25
8,31,1,22,4.333333333333333
8,31,1,23,1.5
8,31,2,0,1.4166666666666667
8,31,2,1,0.5
8,31,2,2,0.25
8,31,2,3,1.0666666666666667
8,31,2,4,0.0
8,31,2,5,0.5
8,31,2,6,1.4166666666666667
8,31,2,7,5.416666666666667
8,31,2,8,11.666666666666666
8,31,2,9,12.333333333333334
8,31,2,10,7.25
8,31,2,11,7.333333333333333
8,31,2,12,8.916666666666666
8,31,2,13,8.416666666666666
8,31,2,14,8.416666666666666
8,31,2,15,15.416666666666666
8,31,2,16,15.333333333333334
8,31,2,17,18.166666666666668
8,31,2,18,12.25
8,31,2,19,12.25
8,31,2,20,5.916666666666667
8,31,2,21,5.0
8,31,2,22,3.75
8,31,2,23,3.1666666666666665
8,31,6,0,17.916666666666668
8,31,6,1,8.083333333333334
8,31,6,2,8.416666666666666
8,31,6,3,5.083333333333333
8,31,6,4,1.5
8,31,6,5,0.8333333333333334
8,31,6,6,1.1666666666666667
8,31,6,7,3.25
8,31,6,8,2.5833333333333335
8,31,6,9,6.583333333333333
8,31,6,10,11.583333333333334
8,31,6,11,16.5
8,31,6,12,17.166666666666668
8,31,6,13,13.416666666666666
8,31,6,14,17.0
8,31,6,15,17.166666666666668
8,31,6,16,17.133333333333333
8,31,6,17,17.666666666666668
8,31,6,18,19.333333333333332
8,31,6,19,15.25
8,31,6,20,13.0
8,31,6,21,15.166666666666666
8,31,6,22,18.416666666666668
8,31,6,23,21.083333333333332
9,1,0,0,18.0
9,1,0,1,13.0
9,1,0,2,22.5
9,1,0,3,9.0
9,1,0,4,3.8666666666666667
9,1,0,5,0.8333333333333334
9,1,0,6,1.0
9,1,0,7,1.6666666666666667
9,1,0,8,3.8333333333333335
9,1,0,9,7.0
9,1,0,10,14.083333333333334
9,1,0,11,16.0
9,1,0,12,16.666666666666668
9,1,0,13,16.583333333333332
9,1,0,14,14.5
9,1,0,15,16.083333333333332
9,1,0,16,15.833333333333334
9,1,0,17,17.5
9,1,0,18,17.416666666666668
9,1,0,19,14.583333333333334
9,1,0,20,15.666666666666666
9,1,0,21,13.166666666666666
9,1,0,22,18.166666666666668
9,1,0,23,13.916666666666666
9,1,2,0,1.0833333333333333
9,1,2,1,0.3333333333333333
9,1,2,2,0.0
9,1,2,3,0.25
9,1,2,4,0.25
9,1,2,5,0.25
9,1,2,6,2.1666666666666665
9,1,2,7,4.666666666666667
9,1,2,8,7.416666666666667
9,1,2,9,7.833333333333333
9,1,2,10,8.416666666666666
9,1,2,11,10.583333333333334
9,1,2,12,12.166666666666666
9,1,2,13,12.333333333333334
9,1,2,14,12.5
9,1,2,15,14.416666666666666
9,1,2,16,19.25
9,1,2,17,16.666666666666668
9,1,2,18,14.333333333333334
9,1,2,19,13.583333333333334
9,1,2,20,8.666666666666666
9,1,2,21,6.666666666666667
9,1,2,22,2.9166666666666665
9,1,2,23,2.0833333333333335
9,1,3,0,1.75
9,1,3,1,1.0833333333333333
9,1,3,2,0.8333333333333334
9,1,3,3,0.4
9,1,3,4,0.5
9,1,3,5,0.5833333333333334
9,1,3,6,1.6666666666666667
9,1,3,7,4.083333333333333
9,1,3,8,10.75
9,1,3,9,12.916666666666666
9,1,3,10,6.583333333333333
9,1,3,11,9.75
9,1,3,12,8.083333333333334
9,1,3,13,8.583333333333334
9,1,3,14,7.166666666666667
9,1,3,15,13.083333333333334
9,1,3,16,17.333333333333332
9,1,3,17,21.583333333333332
9,1,3,18,15.416666666666666
9,1,3,19,13.25
9,1,3,20,10.5
9,1,3,21,5.416666666666667
9,1,3,22,5.25
9,1,3,23,3.4166666666666665
9,2,1,0,8.166666666666666
9,2,1,1,5.833333333333333
9,2,1,2,4.25
9,2,1,3,2.3333333333333335
9,2,1,4,0.75
9,2,1,5,1.25
9,2,1,6,1.25
9,2,1,7,3.1666666666666665
9,2,1,8,3.75
9,2,1,9,7.5
9,2,1,10,10.75
9,2,1,11,16.166666666666668
9,2,1,12,18.166666666666668
9,2,1,13,18.25
9,2,1,14,18.583333333333332
9,2,1,15,13.5
9,2,1,16,11.416666666666666
9,2,1,17,9.333333333333334
9,2,1,18,12.083333333333334
9,2,1,19,9.666666666666666
9,2,1,20,10.666666666666666
9,2,1,21,6.583333333333333
9,2,1,22,4.75
9,2,1,23,2.8333333333333335
9,2,3,0,0.75
9,2,3,1,0.08333333333333333
9,2,3,2,0.16666666666666666
