Month,Day,Hour,Day of Week,Volume,Occupancy
10.0,14.0,1.0,6.0,243,0.875
10.0,14.0,2.0,6.0,153,0.25
10.0,14.0,3.0,6.0,101,0.0
10.0,14.0,4.0,6.0,41,0.0
10.0,14.0,5.0,6.0,82,0.0
10.0,14.0,6.0,6.0,247,1.0
10.0,14.0,7.0,6.0,428,1.75
10.0,14.0,8.0,6.0,619,2.875
10.0,14.0,9.0,6.0,950,4.625
10.0,14.0,10.0,6.0,1261,6.625
10.0,14.0,11.0,6.0,1480,10.25
10.0,14.0,12.0,6.0,1605,19.375
10.0,14.0,13.0,6.0,1555,27.25
10.0,14.0,14.0,6.0,1474,31.0
10.0,14.0,15.0,6.0,1706,13.25
10.0,14.0,16.0,6.0,1589,10.125
10.0,14.0,17.0,6.0,1553,9.375
10.0,14.0,18.0,6.0,1516,8.875
10.0,14.0,19.0,6.0,1552,9.5
10.0,14.0,20.0,6.0,1160,6.75
10.0,14.0,21.0,6.0,1057,6.25
10.0,14.0,22.0,6.0,1207,9.625
10.0,14.0,23.0,6.0,1148,8.25
10.0,15.0,0.0,6.0,709,3.625
10.0,15.0,1.0,6.0,275,1.0
10.0,15.0,2.0,6.0,178,0.375
10.0,15.0,3.0,6.0,130,0.125
10.0,15.0,4.0,6.0,70,0.0
10.0,15.0,5.0,6.0,54,0.0
10.0,15.0,6.0,6.0,93,0.0
10.0,15.0,7.0,6.0,207,0.75
10.0,15.0,8.0,6.0,336,1.375
10.0,15.0,9.0,6.0,713,3.375
10.0,15.0,10.0,6.0,1058,5.125
10.0,15.0,11.0,6.0,1528,11.0
10.0,15.0,12.0,6.0,1631,17.625
10.0,15.0,13.0,6.0,1634,31.375
10.0,15.0,14.0,6.0,1630,15.75
10.0,15.0,15.0,6.0,1708,11.625
10.0,15.0,16.0,6.0,1456,11.375
10.0,15.0,17.0,6.0,1426,8.25
10.0,15.0,18.0,6.0,1285,7.125
10.0,15.0,19.0,6.0,1204,6.625
10.0,15.0,20.0,6.0,784,4.25
10.0,15.0,21.0,6.0,858,4.875
10.0,15.0,22.0,6.0,885,5.25
10.0,15.0,23.0,6.0,944,5.875
10.0,16.0,0.0,1.0,306,1.125
10.0,16.0,1.0,1.0,128,0.25
10.0,16.0,2.0,1.0,53,0.0
10.0,16.0,3.0,1.0,60,0.0
10.0,16.0,4.0,1.0,54,0.0
10.0,16.0,5.0,1.0,128,0.0
10.0,16.0,6.0,1.0,474,1.875
10.0,16.0,7.0,1.0,1431,7.75
10.0,16.0,8.0,1.0,1002,13.0
10.0,16.0,9.0,1.0,1259,30.0
10.0,16.0,10.0,1.0,1437,16.875
10.0,16.0,11.0,1.0,1344,7.25
10.0,16.0,12.0,1.0,1483,7.875
10.0,16.0,13.0,1.0,1446,7.625
10.0,16.0,14.0,1.0,1366,7.125
10.0,16.0,15.0,1.0,1241,6.5
10.0,16.0,16.0,1.0,1328,7.0
10.0,16.0,17.0,1.0,1542,10.75
10.0,16.0,18.0,1.0,1423,7.875
10.0,16.0,19.0,1.0,1532,8.625
10.0,16.0,20.0,1.0,925,4.5
10.0,16.0,21.0,1.0,463,2.0
10.0,16.0,22.0,1.0,321,1.375
10.0,16.0,23.0,1.0,188,0.375
10.0,17.0,0.0,2.0,122,0.25
10.0,17.0,1.0,2.0,36,0.0
10.0,17.0,2.0,2.0,24,0.0
10.0,17.0,3.0,2.0,17,0.0
10.0,17.0,4.0,2.0,24,0.0
10.0,17.0,5.0,2.0,89,0.125
10.0,17.0,6.0,2.0,500,2.25
10.0,17.0,7.0,2.0,1403,7.5
10.0,17.0,8.0,2.0,1231,13.375
10.0,17.0,9.0,2.0,1237,29.625
10.0,17.0,10.0,2.0,1775,17.5
10.0,17.0,11.0,2.0,1468,7.875
10.0,17.0,12.0,2.0,1408,7.25
10.0,17.0,13.0,2.0,1398,7.0
10.0,17.0,14.0,2.0,1295,6.75
10.0,17.0,15.0,2.0,1179,6.125
10.0,17.0,16.0,2.0,1278,6.625
10.0,17.0,17.0,2.0,1290,16.875
10.0,17.0,18.0,2.0,1407,8.75
10.0,17.0,19.0,2.0,1474,8.125
10.0,17.0,20.0,2.0,1061,5.375
10.0,17.0,21.0,2.0,422,1.875
10.0,17.0,22.0,2.0,354,1.375
10.0,17.0,23.0,2.0,217,0.625
10.0,18.0,0.0,3.0,124,0.125
10.0,18.0,1.0,3.0,38,0.0
10.0,18.0,2.0,3.0,20,0.0
10.0,18.0,3.0,3.0,28,0.0
10.0,18.0,4.0,3.0,25,0.0
10.0,18.0,5.0,3.0,89,0.0
10.0,18.0,6.0,3.0,471,2.125
10.0,18.0,7.0,3.0,1430,7.625
10.0,18.0,8.0,3.0,988,12.0
10.0,18.0,9.0,3.0,1243,28.0
10.0,18.0,10.0,3.0,1297,17.375
10.0,18.0,11.0,3.0,1682,9.375
10.0,18.0,12.0,3.0,1677,9.125
10.0,18.0,13.0,3.0,1547,8.125
10.0,18.0,14.0,3.0,1388,7.25
10.0,18.0,15.0,3.0,1318,6.875
10.0,18.0,16.0,3.0,1431,7.625
10.0,18.0,17.0,3.0,1248,23.75
10.0,18.0,18.0,3.0,1465,12.0
10.0,18.0,19.0,3.0,1369,23.375
10.0,18.0,20.0,3.0,1100,7.875
10.0,18.0,21.0,3.0,508,2.25
10.0,18.0,22.0,3.0,372,1.5
10.0,18.0,23.0,3.0,251,0.875
10.0,19.0,0.0,4.0,129,0.0
10.0,19.0,1.0,4.0,69,0.0
10.0,19.0,2.0,4.0,39,0.0
10.0,19.0,3.0,4.0,34,0.0
10.0,19.0,4.0,4.0,23,0.0
10.0,19.0,5.0,4.0,91,0.0
10.0,19.0,6.0,4.0,471,2.125
10.0,19.0,7.0,4.0,1397,7.75
10.0,19.0,8.0,4.0,1482,12.375
10.0,19.0,9.0,4.0,630,32.375
10.0,19.0,10.0,4.0,1709,11.5
10.0,19.0,11.0,4.0,1630,9.0
10.0,19.0,12.0,4.0,1745,10.0
10.0,19.0,13.0,4.0,1486,8.125
10.0,19.0,14.0,4.0,1366,7.375
10.0,19.0,15.0,4.0,1311,7.0
10.0,19.0,16.0,4.0,1780,7.8
10.0,19.0,17.0,4.0,1563,8.75
10.0,19.0,18.0,4.0,1637,11.625
10.0,19.0,19.0,4.0,1673,9.375
10.0,19.0,20.0,4.0,1087,5.5
10.0,19.0,21.0,4.0,428,1.75
10.0,19.0,22.0,4.0,321,1.125
10.0,19.0,23.0,4.0,325,1.375
10.0,20.0,0.0,5.0,130,0.25
10.0,20.0,1.0,5.0,54,0.0
10.0,20.0,2.0,5.0,44,0.0
10.0,20.0,3.0,5.0,41,0.0
10.0,20.0,4.0,5.0,34,0.0
10.0,20.0,5.0,5.0,126,0.125
10.0,20.0,6.0,5.0,541,2.375
10.0,20.0,7.0,5.0,1343,8.625
10.0,20.0,8.0,5.0,555,21.25
10.0,20.0,9.0,5.0,1023,19.5
10.0,20.0,10.0,5.0,1705,9.75
10.0,20.0,11.0,5.0,1652,9.25
10.0,20.0,12.0,5.0,1697,9.375
10.0,20.0,13.0,5.0,1610,8.875
10.0,20.0,14.0,5.0,1499,8.0
10.0,20.0,15.0,5.0,1472,8.0
10.0,20.0,16.0,5.0,1500,8.125
10.0,20.0,17.0,5.0,1342,29.75
10.0,20.0,18.0,5.0,1387,10.0
10.0,20.0,19.0,5.0,1393,17.25
10.0,20.0,20.0,5.0,1381,7.375
10.0,20.0,21.0,5.0,986,5.0
10.0,20.0,22.0,5.0,606,2.5
10.0,20.0,23.0,5.0,332,1.375
10.0,21.0,0.0,6.0,248,0.75
10.0,21.0,1.0,6.0,149,0.375
10.0,21.0,2.0,6.0,122,0.125
10.0,21.0,3.0,6.0,68,0.0
10.0,21.0,4.0,6.0,44,0.0
10.0,21.0,5.0,6.0,69,0.125
10.0,21.0,6.0,6.0,52,0.125
10.0,21.0,7.0,6.0,8,0.0
10.0,21.0,8.0,6.0,5,0.0
10.0,21.0,9.0,6.0,71,0.375
10.0,21.0,10.0,6.0,79,1.125
10.0,21.0,11.0,6.0,1168,5.875
10.0,21.0,12.0,6.0,1476,7.875
10.0,21.0,13.0,6.0,1550,8.5
10.0,21.0,14.0,6.0,1474,8.0
10.0,21.0,15.0,6.0,1500,8.125
10.0,21.0,16.0,6.0,1502,8.0
10.0,21.0,17.0,6.0,1443,9.875
10.0,21.0,18.0,6.0,1349,10.5
10.0,21.0,19.0,6.0,1509,10.625
10.0,21.0,20.0,6.0,1089,5.875
10.0,21.0,21.0,6.0,660,3.125
10.0,21.0,22.0,6.0,497,2.375
10.0,21.0,23.0,6.0,454,2.0
10.0,22.0,0.0,6.0,309,1.25
10.0,22.0,1.0,6.0,161,0.125
10.0,22.0,2.0,6.0,164,0.375
10.0,22.0,3.0,6.0,103,0.0
10.0,22.0,4.0,6.0,42,0.0
10.0,22.0,5.0,6.0,57,0.0
10.0,22.0,6.0,6.0,150,0.25
10.0,22.0,7.0,6.0,287,1.5
10.0,22.0,8.0,6.0,265,1.75
10.0,22.0,9.0,6.0,510,2.375
10.0,22.0,10.0,6.0,899,4.25
10.0,22.0,11.0,6.0,1337,6.875
10.0,22.0,12.0,6.0,1303,6.625
10.0,22.0,13.0,6.0,1601,8.75
10.0,22.0,14.0,6.0,1384,7.125
10.0,22.0,15.0,6.0,1296,6.375
10.0,22.0,16.0,6.0,1322,6.5
10.0,22.0,17.0,6.0,1272,6.5
10.0,22.0,18.0,6.0,1289,6.25
10.0,22.0,19.0,6.0,1251,6.625
10.0,22.0,20.0,6.0,526,2.125
10.0,22.0,21.0,6.0,445,1.875
10.0,22.0,22.0,6.0,222,0.75
10.0,22.0,23.0,6.0,163,0.375
10.0,23.0,0.0,1.0,75,0.0
10.0,23.0,1.0,1.0,36,0.0
10.0,23.0,2.0,1.0,23,0.0
10.0,23.0,3.0,1.0,24,0.0
10.0,23.0,4.0,1.0,40,0.0
10.0,23.0,5.0,1.0,169,0.5
10.0,23.0,6.0,1.0,558,2.5
10.0,23.0,7.0,1.0,1595,8.875
10.0,23.0,8.0,1.0,1275,16.875
10.0,23.0,9.0,1.0,1208,30.875
10.0,23.0,10.0,1.0,1647,9.5
10.0,23.0,11.0,1.0,1328,6.875
10.0,23.0,12.0,1.0,1349,6.875
10.0,23.0,13.0,1.0,1467,7.625
10.0,23.0,14.0,1.0,1192,6.125
10.0,23.0,15.0,1.0,1147,5.75
10.0,23.0,16.0,1.0,1399,7.625
10.0,23.0,17.0,1.0,1351,15.5
10.0,23.0,18.0,1.0,1570,10.125
10.0,23.0,19.0,1.0,1451,10.875
10.0,23.0,20.0,1.0,850,4.0
10.0,23.0,21.0,1.0,431,1.625
10.0,23.0,22.0,1.0,281,0.875
10.0,23.0,23.0,1.0,159,0.25
10.0,24.0,0.0,2.0,82,0.0
10.0,24.0,1.0,2.0,49,0.0
10.0,24.0,2.0,2.0,23,0.0
10.0,24.0,3.0,2.0,16,0.0
10.0,24.0,4.0,2.0,26,0.0
10.0,24.0,5.0,2.0,169,0.375
10.0,24.0,6.0,2.0,601,2.75
10.0,24.0,7.0,2.0,1657,9.375
10.0,24.0,8.0,2.0,830,13.875
10.0,24.0,9.0,2.0,1677,36.125
10.0,24.0,10.0,2.0,1595,9.875
10.0,24.0,11.0,2.0,1356,7.25
10.0,24.0,12.0,2.0,1396,7.0
10.0,24.0,13.0,2.0,1334,6.875
10.0,24.0,14.0,2.0,1234,6.125
10.0,24.0,15.0,2.0,1201,6.25
10.0,24.0,16.0,2.0,1391,7.5
10.0,24.0,17.0,2.0,1366,12.875
10.0,24.0,18.0,2.0,1464,14.875
10.0,24.0,19.0,2.0,1414,14.75
10.0,24.0,20.0,2.0,963,4.75
10.0,24.0,21.0,2.0,500,2.125
10.0,24.0,22.0,2.0,318,1.125
10.0,24.0,23.0,2.0,186,0.5
10.0,25.0,0.0,3.0,79,0.0
10.0,25.0,1.0,3.0,32,0.0
10.0,25.0,2.0,3.0,33,0.0
10.0,25.0,3.0,3.0,11,0.0
10.0,25.0,4.0,3.0,21,0.0
10.0,25.0,5.0,3.0,161,0.25
10.0,25.0,6.0,3.0,637,2.875
10.0,25.0,7.0,3.0,1617,9.125
10.0,25.0,8.0,3.0,1060,16.0
10.0,25.0,9.0,3.0,1716,28.625
10.0,25.0,10.0,3.0,1383,11.75
10.0,25.0,11.0,3.0,1395,7.375
10.0,25.0,12.0,3.0,1403,7.25
10.0,25.0,13.0,3.0,1803,7.8
10.0,25.0,14.0,3.0,1316,6.875
10.0,25.0,15.0,3.0,1401,7.125
10.0,25.0,16.0,3.0,1463,8.125
10.0,25.0,17.0,3.0,1479,33.625
10.0,25.0,18.0,3.0,1131,36.375
10.0,25.0,19.0,3.0,1386,24.75
10.0,25.0,20.0,3.0,846,4.0
10.0,25.0,21.0,3.0,483,2.25
10.0,25.0,22.0,3.0,336,1.25
10.0,25.0,23.0,3.0,210,0.875
10.0,26.0,0.0,4.0,133,0.125
10.0,26.0,1.0,4.0,45,0.0
10.0,26.0,2.0,4.0,35,0.0
10.0,26.0,3.0,4.0,20,0.0
10.0,26.0,4.0,4.0,42,0.0
10.0,26.0,5.0,4.0,150,0.25
10.0,26.0,6.0,4.0,573,2.75
10.0,26.0,7.0,4.0,1649,9.375
10.0,26.0,8.0,4.0,1310,21.75
10.0,26.0,9.0,4.0,1437,29.0
10.0,26.0,10.0,4.0,1421,11.25
10.0,26.0,11.0,4.0,1574,8.5
10.0,26.0,12.0,4.0,1479,7.5
10.0,26.0,13.0,4.0,1526,8.25
10.0,26.0,14.0,4.0,1211,6.0
10.0,26.0,15.0,4.0,1343,6.75
10.0,26.0,16.0,4.0,1578,8.75
10.0,26.0,17.0,4.0,1028,36.0
10.0,26.0,18.0,4.0,1001,45.875
10.0,26.0,19.0,4.0,1508,17.125
10.0,26.0,20.0,4.0,979,4.875
10.0,26.0,21.0,4.0,420,1.625
10.0,26.0,22.0,4.0,297,1.125
10.0,26.0,23.0,4.0,211,0.5
10.0,27.0,0.0,5.0,145,0.25
10.0,27.0,1.0,5.0,28,0.0
10.0,27.0,2.0,5.0,44,0.0
10.0,27.0,3.0,5.0,22,0.0
10.0,27.0,4.0,5.0,27,0.0
10.0,27.0,5.0,5.0,99,0.125
10.0,27.0,6.0,5.0,447,2.0
10.0,27.0,7.0,5.0,1411,7.875
10.0,27.0,8.0,5.0,1449,14.375
10.0,27.0,9.0,5.0,1276,28.625
10.0,27.0,10.0,5.0,1805,16.75
10.0,27.0,11.0,5.0,1536,8.125
10.0,27.0,12.0,5.0,1642,9.125
10.0,27.0,13.0,5.0,1710,9.5
10.0,27.0,14.0,5.0,1558,8.375
10.0,27.0,15.0,5.0,1540,8.125
10.0,27.0,16.0,5.0,1468,7.625
10.0,27.0,17.0,5.0,1227,27.75
10.0,27.0,18.0,5.0,1350,25.0
10.0,27.0,19.0,5.0,1573,17.875
10.0,27.0,20.0,5.0,1369,7.5
10.0,27.0,21.0,5.0,856,4.0
10.0,27.0,22.0,5.0,646,2.75
10.0,27.0,23.0,5.0,461,2.0
10.0,28.0,0.0,6.0,430,1.75
10.0,28.0,1.0,6.0,213,0.625
10.0,28.0,2.0,6.0,144,0.0
10.0,28.0,3.0,6.0,78,0.0
10.0,28.0,4.0,6.0,44,0.0
10.0,28.0,5.0,6.0,52,0.0
10.0,28.0,6.0,6.0,193,0.5
10.0,28.0,7.0,6.0,339,1.5
10.0,28.0,8.0,6.0,472,2.0
10.0,28.0,9.0,6.0,932,4.375
10.0,28.0,10.0,6.0,1327,7.0
10.0,28.0,11.0,6.0,1365,7.125
10.0,28.0,12.0,6.0,1735,9.875
10.0,28.0,13.0,6.0,1702,21.0
10.0,28.0,14.0,6.0,1502,27.375
10.0,28.0,15.0,6.0,1612,9.5
10.0,28.0,16.0,6.0,1647,9.0
10.0,28.0,17.0,6.0,1504,7.75
10.0,28.0,18.0,6.0,1504,8.0
10.0,28.0,19.0,6.0,1549,8.125
10.0,28.0,20.0,6.0,1146,6.125
10.0,28.0,21.0,6.0,884,4.25
10.0,28.0,22.0,6.0,720,3.25
10.0,28.0,23.0,6.0,702,3.25
10.0,29.0,0.0,6.0,457,1.875
10.0,29.0,1.0,6.0,300,1.0
10.0,29.0,2.0,6.0,183,0.25
10.0,29.0,3.0,6.0,151,0.125
10.0,29.0,4.0,6.0,114,0.0
10.0,29.0,5.0,6.0,40,0.0
10.0,29.0,6.0,6.0,63,0.0
10.0,29.0,7.0,6.0,150,0.125
10.0,29.0,8.0,6.0,330,1.25
10.0,29.0,9.0,6.0,626,3.0
10.0,29.0,10.0,6.0,937,4.5
10.0,29.0,11.0,6.0,1283,6.75
10.0,29.0,12.0,6.0,1304,6.625
10.0,29.0,13.0,6.0,1668,15.875
10.0,29.0,14.0,6.0,1470,7.625
10.0,29.0,15.0,6.0,1453,7.5
10.0,29.0,16.0,6.0,1461,8.0
10.0,29.0,17.0,6.0,1342,6.75
10.0,29.0,18.0,6.0,1325,6.75
10.0,29.0,19.0,6.0,1145,5.625
10.0,29.0,20.0,6.0,620,2.875
10.0,29.0,21.0,6.0,507,2.125
10.0,29.0,22.0,6.0,318,1.125
10.0,29.0,23.0,6.0,177,0.5
10.0,30.0,0.0,1.0,86,0.0
10.0,30.0,1.0,1.0,45,0.0
10.0,30.0,2.0,1.0,30,0.0
10.0,30.0,3.0,1.0,23,0.0
10.0,30.0,4.0,1.0,33,0.0
10.0,30.0,5.0,1.0,138,0.375
10.0,30.0,6.0,1.0,558,2.5
10.0,30.0,7.0,1.0,1389,9.5
10.0,30.0,8.0,1.0,838,26.5
10.0,30.0,9.0,1.0,1211,28.625
10.0,30.0,10.0,1.0,1642,9.0
10.0,30.0,11.0,1.0,1231,6.25
10.0,30.0,12.0,1.0,1686,6.9
10.0,30.0,13.0,1.0,1359,7.375
10.0,30.0,14.0,1.0,1234,6.5
10.0,30.0,15.0,1.0,1323,6.5
10.0,30.0,16.0,1.0,1481,8.0
10.0,30.0,17.0,1.0,1305,17.625
10.0,30.0,18.0,1.0,1518,11.0
10.0,30.0,19.0,1.0,1314,6.75
10.0,30.0,20.0,1.0,816,3.75
10.0,30.0,21.0,1.0,494,2.0
10.0,30.0,22.0,1.0,304,1.0
10.0,30.0,23.0,1.0,171,0.25
10.0,31.0,0.0,2.0,87,0.0
10.0,31.0,1.0,2.0,47,0.0
10.0,31.0,2.0,2.0,25,0.0
10.0,31.0,3.0,2.0,13,0.0
10.0,31.0,4.0,2.0,27,0.0
10.0,31.0,5.0,2.0,171,0.5
10.0,31.0,6.0,2.0,587,2.625
10.0,31.0,7.0,2.0,1275,10.375
10.0,31.0,8.0,2.0,450,25.875
10.0,31.0,9.0,2.0,909,32.375
10.0,31.0,10.0,2.0,1653,9.625
10.0,31.0,11.0,2.0,1268,6.375
10.0,31.0,12.0,2.0,1309,6.75
10.0,31.0,13.0,2.0,1270,6.875
10.0,31.0,14.0,2.0,1222,6.5
10.0,31.0,15.0,2.0,1372,7.125
10.0,31.0,16.0,2.0,1367,7.25
10.0,31.0,17.0,2.0,915,37.5
10.0,31.0,18.0,2.0,1052,38.75
10.0,31.0,19.0,2.0,1308,7.0
10.0,31.0,20.0,2.0,643,3.375
10.0,31.0,21.0,2.0,516,2.625
10.0,31.0,22.0,2.0,399,1.75
10.0,31.0,23.0,2.0,319,1.0
11.0,2.0,0.0,4.0,54,0.0
11.0,2.0,1.0,4.0,51,0.0
11.0,2.0,2.0,4.0,42,0.0
11.0,2.0,3.0,4.0,15,0.0
11.0,2.0,4.0,4.0,27,0.0
11.0,2.0,5.0,4.0,174,0.375
11.0,2.0,6.0,4.0,666,3.125
11.0,2.0,7.0,4.0,1239,11.75
11.0,2.0,8.0,4.0,1719,39.375
11.0,2.0,9.0,4.0,1490,36.5
11.0,2.0,10.0,4.0,1357,11.125
11.0,2.0,11.0,4.0,1362,7.25
11.0,2.0,12.0,4.0,1501,7.875
11.0,2.0,13.0,4.0,1532,7.875
11.0,2.0,14.0,4.0,1473,8.0
11.0,2.0,15.0,4.0,1434,7.75
11.0,2.0,16.0,4.0,1655,9.0
11.0,2.0,17.0,4.0,1126,39.375
11.0,2.0,18.0,4.0,1148,39.5
11.0,2.0,19.0,4.0,1139,32.875
11.0,2.0,20.0,4.0,824,4.0
11.0,2.0,21.0,4.0,519,2.375
11.0,2.0,22.0,4.0,401,1.5
11.0,2.0,23.0,4.0,250,0.875
11.0,3.0,0.0,5.0,131,0.125
11.0,3.0,1.0,5.0,64,0.0
11.0,3.0,2.0,5.0,30,0.0
11.0,3.0,3.0,5.0,32,0.0
11.0,3.0,4.0,5.0,33,0.0
11.0,3.0,5.0,5.0,153,0.25
11.0,3.0,6.0,5.0,545,2.375
11.0,3.0,7.0,5.0,1620,9.0
11.0,3.0,8.0,5.0,341,28.5
11.0,3.0,9.0,5.0,834,26.6
11.0,3.0,10.0,5.0,1000,9.166666666666666
11.0,3.0,11.0,5.0,1517,7.875
11.0,3.0,12.0,5.0,1587,8.5
11.0,3.0,13.0,5.0,1712,9.25
11.0,3.0,14.0,5.0,1438,7.75
11.0,3.0,15.0,5.0,1505,8.25
11.0,3.0,16.0,5.0,1635,9.5
11.0,3.0,17.0,5.0,1127,40.5
11.0,3.0,18.0,5.0,1359,28.125
11.0,3.0,19.0,5.0,1307,14.833333333333334
11.0,3.0,20.0,5.0,1406,7.5
11.0,3.0,21.0,5.0,913,4.375
11.0,3.0,22.0,5.0,687,3.125
11.0,3.0,23.0,5.0,519,2.25
11.0,4.0,0.0,6.0,352,1.5
11.0,4.0,1.0,6.0,175,0.375
11.0,4.0,2.0,6.0,113,0.0
11.0,4.0,3.0,6.0,77,0.0
11.0,4.0,4.0,6.0,39,0.0
11.0,4.0,5.0,6.0,50,0.0
11.0,4.0,6.0,6.0,135,0.25
11.0,4.0,7.0,6.0,323,1.125
11.0,4.0,8.0,6.0,468,2.0
11.0,4.0,9.0,6.0,1062,5.375
11.0,4.0,10.0,6.0,1139,5.5
11.0,4.0,11.0,6.0,1351,7.0
11.0,4.0,12.0,6.0,1549,8.25
11.0,4.0,13.0,6.0,1646,8.5
11.0,4.0,14.0,6.0,1594,8.75
11.0,4.0,15.0,6.0,1545,8.25
11.0,4.0,16.0,6.0,1531,8.25
11.0,4.0,17.0,6.0,1522,7.875
11.0,4.0,18.0,6.0,1354,10.5
11.0,4.0,19.0,6.0,1336,10.75
11.0,4.0,20.0,6.0,1212,6.125
11.0,4.0,21.0,6.0,899,4.25
11.0,4.0,22.0,6.0,639,2.875
11.0,4.0,23.0,6.0,526,2.5
11.0,7.0,0.0,2.0,69,0.0
11.0,7.0,1.0,2.0,38,0.0
11.0,7.0,2.0,2.0,22,0.0
11.0,7.0,3.0,2.0,15,0.0
11.0,7.0,4.0,2.0,40,0.0
11.0,7.0,5.0,2.0,190,0.5
11.0,7.0,6.0,2.0,662,3.0
11.0,7.0,7.0,2.0,1150,11.0
11.0,7.0,8.0,2.0,391,28.25
11.0,7.0,9.0,2.0,1270,11.875
11.0,7.0,10.0,2.0,1642,8.5
11.0,7.0,11.0,2.0,1697,7.0
11.0,7.0,12.0,2.0,1319,6.5
11.0,7.0,13.0,2.0,1397,7.25
11.0,7.0,14.0,2.0,1212,6.25
11.0,7.0,15.0,2.0,1602,6.7
11.0,7.0,16.0,2.0,1592,9.125
11.0,7.0,17.0,2.0,1382,32.0
11.0,7.0,18.0,2.0,1253,34.625
11.0,7.0,19.0,2.0,1406,7.75
11.0,7.0,20.0,2.0,797,3.75
11.0,7.0,21.0,2.0,539,2.375
11.0,7.0,22.0,2.0,339,1.25
11.0,7.0,23.0,2.0,176,0.5
11.0,8.0,0.0,3.0,66,0.0
11.0,8.0,1.0,3.0,69,0.0
11.0,8.0,2.0,3.0,24,0.0
11.0,8.0,3.0,3.0,33,0.0
11.0,8.0,4.0,3.0,24,0.0
11.0,8.0,5.0,3.0,84,0.0
11.0,8.0,6.0,3.0,496,2.25
11.0,8.0,7.0,3.0,1277,8.125
11.0,8.0,8.0,3.0,848,18.875
11.0,8.0,9.0,3.0,577,28.875
11.0,8.0,10.0,3.0,1346,10.5
11.0,8.0,11.0,3.0,1427,7.625
11.0,8.0,12.0,3.0,1449,7.625
11.0,8.0,13.0,3.0,1377,7.25
11.0,8.0,14.0,3.0,1214,6.25
11.0,8.0,15.0,3.0,1246,6.25
11.0,8.0,16.0,3.0,1486,8.125
11.0,8.0,17.0,3.0,1349,23.0
11.0,8.0,18.0,3.0,784,43.375
11.0,8.0,19.0,3.0,1234,23.25
11.0,8.0,20.0,3.0,1031,5.375
11.0,8.0,21.0,3.0,596,2.875
11.0,8.0,22.0,3.0,384,1.5
11.0,8.0,23.0,3.0,210,0.625
11.0,9.0,0.0,4.0,127,0.125
11.0,9.0,1.0,4.0,64,0.0
11.0,9.0,2.0,4.0,31,0.0
11.0,9.0,3.0,4.0,18,0.0
11.0,9.0,4.0,4.0,25,0.0
11.0,9.0,5.0,4.0,108,0.125
11.0,9.0,6.0,4.0,426,1.625
11.0,9.0,7.0,4.0,1271,8.125
11.0,9.0,8.0,4.0,697,20.375
11.0,9.0,9.0,4.0,174,33.625
11.0,9.0,10.0,4.0,1512,14.375
11.0,9.0,11.0,4.0,1355,7.0
11.0,9.0,12.0,4.0,1461,7.625
11.0,9.0,13.0,4.0,1446,7.375
11.0,9.0,14.0,4.0,1412,7.25
11.0,9.0,15.0,4.0,1452,7.75
11.0,9.0,16.0,4.0,1568,8.375
11.0,9.0,17.0,4.0,1593,24.625
11.0,9.0,18.0,4.0,1600,27.75
11.0,9.0,19.0,4.0,1370,32.25
11.0,9.0,20.0,4.0,1160,4.6
11.0,9.0,21.0,4.0,586,2.625
11.0,9.0,22.0,4.0,510,2.375
11.0,9.0,23.0,4.0,311,1.375
11.0,10.0,0.0,5.0,177,0.375
11.0,10.0,1.0,5.0,80,0.0
11.0,10.0,2.0,5.0,45,0.0
11.0,10.0,3.0,5.0,45,0.0
11.0,10.0,4.0,5.0,43,0.0
11.0,10.0,5.0,5.0,139,0.125
11.0,10.0,6.0,5.0,477,1.75
11.0,10.0,7.0,5.0,1527,8.0
11.0,10.0,8.0,5.0,472,14.125
11.0,10.0,9.0,5.0,1228,11.75
11.0,10.0,10.0,5.0,1557,8.25
11.0,10.0,11.0,5.0,1524,8.25
11.0,10.0,12.0,5.0,1594,8.375
11.0,10.0,13.0,5.0,1401,7.375
11.0,10.0,14.0,5.0,1402,7.5
11.0,10.0,15.0,5.0,1577,8.375
11.0,10.0,16.0,5.0,1663,9.125
11.0,10.0,17.0,5.0,1539,33.25
11.0,10.0,18.0,5.0,1352,11.5
11.0,10.0,19.0,5.0,1515,23.125
11.0,10.0,20.0,5.0,1150,5.75
11.0,10.0,21.0,5.0,726,3.5
11.0,10.0,22.0,5.0,584,2.5
11.0,10.0,23.0,5.0,448,1.75
11.0,11.0,0.0,6.0,298,1.0
11.0,11.0,1.0,6.0,198,0.5
11.0,11.0,2.0,6.0,131,0.0
11.0,11.0,3.0,6.0,66,0.0
11.0,11.0,4.0,6.0,36,0.0
11.0,11.0,5.0,6.0,80,0.125
11.0,11.0,6.0,6.0,170,0.125
11.0,11.0,7.0,6.0,392,1.625
11.0,11.0,8.0,6.0,637,3.125
11.0,11.0,9.0,6.0,925,4.125
11.0,11.0,10.0,6.0,1171,5.5
11.0,11.0,11.0,6.0,1341,6.75
11.0,11.0,12.0,6.0,1531,8.875
11.0,11.0,13.0,6.0,1610,8.5
11.0,11.0,14.0,6.0,1529,8.125
11.0,11.0,15.0,6.0,1676,9.25
11.0,11.0,16.0,6.0,1618,8.5
11.0,11.0,17.0,6.0,1652,9.125
11.0,11.0,18.0,6.0,1604,9.25
11.0,11.0,19.0,6.0,1583,8.875
11.0,11.0,20.0,6.0,950,4.5
