KITS ID,Direction,Month,Day,Hour,Day of Week,Occupancy
20,EB,9,14,0,1,1.0833333333333333
20,EB,9,14,0,4,2.5
20,EB,9,14,0,5,5.166666666666667
20,EB,9,14,0,6,13.416666666666666
20,EB,9,14,1,1,0.5833333333333334
20,EB,9,14,1,4,1.25
20,EB,9,14,1,5,2.6666666666666665
20,EB,9,14,1,6,7.416666666666667
20,EB,9,14,2,1,0.4166666666666667
20,EB,9,14,2,4,0.8333333333333334
20,EB,9,14,2,5,1.5833333333333333
20,EB,9,14,2,6,7.166666666666667
20,EB,9,14,3,1,0.16666666666666666
20,EB,9,14,3,4,0.16666666666666666
20,EB,9,14,3,5,1.3333333333333333
20,EB,9,14,3,6,4.333333333333333
20,EB,9,14,4,1,0.26666666666666666
20,EB,9,14,4,4,0.8333333333333334
20,EB,9,14,4,5,1.4166666666666667
20,EB,9,14,4,6,1.4166666666666667
20,EB,9,14,5,1,0.25
20,EB,9,14,5,4,1.0
20,EB,9,14,5,5,1.0833333333333333
20,EB,9,14,5,6,0.75
20,EB,9,14,6,1,1.0
20,EB,9,14,6,4,3.0833333333333335
20,EB,9,14,6,5,2.4166666666666665
20,EB,9,14,6,6,1.3333333333333333
20,EB,9,14,7,1,6.0
20,EB,9,14,7,4,10.083333333333334
20,EB,9,14,7,5,10.083333333333334
20,EB,9,14,7,6,1.9166666666666667
20,EB,9,14,8,1,9.0
20,EB,9,14,8,4,11.083333333333334
20,EB,9,14,8,5,9.666666666666666
20,EB,9,14,8,6,3.8333333333333335
20,EB,9,14,9,1,7.166666666666667
20,EB,9,14,9,4,15.61111111111111
20,EB,9,14,9,5,10.0
20,EB,9,14,9,6,9.0
20,EB,9,14,10,1,7.583333333333333
20,EB,9,14,10,4,14.666666666666666
20,EB,9,14,10,5,20.083333333333332
20,EB,9,14,10,6,7.5
20,EB,9,14,11,1,8.166666666666666
20,EB,9,14,11,4,17.916666666666668
20,EB,9,14,11,5,14.0
20,EB,9,14,11,6,9.916666666666666
20,EB,9,14,12,1,13.833333333333334
20,EB,9,14,12,4,17.25
20,EB,9,14,12,5,13.916666666666666
20,EB,9,14,12,6,18.333333333333332
20,EB,9,14,13,1,12.333333333333334
20,EB,9,14,13,4,21.25
20,EB,9,14,13,5,14.75
20,EB,9,14,13,6,19.25
20,EB,9,14,14,1,13.333333333333334
20,EB,9,14,14,4,25.666666666666668
20,EB,9,14,14,5,20.833333333333332
20,EB,9,14,14,6,20.583333333333332
20,EB,9,14,15,1,13.416666666666666
20,EB,9,14,15,4,21.166666666666668
20,EB,9,14,15,5,23.666666666666668
20,EB,9,14,15,6,17.666666666666668
20,EB,9,14,16,1,15.083333333333334
20,EB,9,14,16,4,24.5
20,EB,9,14,16,5,17.5
20,EB,9,14,16,6,16.833333333333332
20,EB,9,14,17,1,18.916666666666668
20,EB,9,14,17,4,27.583333333333332
20,EB,9,14,17,5,29.5
20,EB,9,14,17,6,16.25
20,EB,9,14,18,1,14.5
20,EB,9,14,18,4,21.166666666666668
20,EB,9,14,18,5,27.916666666666668
20,EB,9,14,18,6,18.083333333333332
20,EB,9,14,19,1,9.416666666666666
20,EB,9,14,19,4,21.25
20,EB,9,14,19,5,19.333333333333332
20,EB,9,14,19,6,16.833333333333332
20,EB,9,14,20,1,9.416666666666666
20,EB,9,14,20,4,16.666666666666668
20,EB,9,14,20,5,13.583333333333334
20,EB,9,14,20,6,18.666666666666668
20,EB,9,14,21,1,5.333333333333333
20,EB,9,14,21,4,15.0
20,EB,9,14,21,5,12.916666666666666
20,EB,9,14,21,6,16.166666666666668
20,EB,9,14,22,1,3.4166666666666665
20,EB,9,14,22,4,16.75
20,EB,9,14,22,5,16.416666666666668
20,EB,9,14,22,6,18.833333333333332
20,EB,9,14,23,1,2.25
20,EB,9,14,23,4,8.833333333333334
20,EB,9,14,23,5,15.75
20,EB,9,14,23,6,21.916666666666668
20,EB,9,15,0,0,16.333333333333332
20,EB,9,15,0,2,0.9166666666666666
20,EB,9,15,0,5,4.083333333333333
20,EB,9,15,0,6,14.25
20,EB,9,15,1,0,15.083333333333334
20,EB,9,15,1,2,0.4166666666666667
20,EB,9,15,1,5,2.1666666666666665
20,EB,9,15,1,6,12.666666666666666
20,EB,9,15,2,0,14.083333333333334
20,EB,9,15,2,2,0.3333333333333333
20,EB,9,15,2,5,1.5833333333333333
20,EB,9,15,2,6,8.333333333333334
20,EB,9,15,3,0,9.916666666666666
20,EB,9,15,3,2,0.0
20,EB,9,15,3,5,1.0
20,EB,9,15,3,6,5.333333333333333
20,EB,9,15,4,0,1.6666666666666667
20,EB,9,15,4,2,0.16666666666666666
20,EB,9,15,4,5,0.3333333333333333
20,EB,9,15,4,6,1.5833333333333333
20,EB,9,15,5,0,1.3333333333333333
20,EB,9,15,5,2,0.25
20,EB,9,15,5,5,1.0833333333333333
20,EB,9,15,5,6,1.6666666666666667
20,EB,9,15,6,0,1.5833333333333333
20,EB,9,15,6,2,2.4166666666666665
20,EB,9,15,6,5,3.6666666666666665
20,EB,9,15,6,6,1.25
20,EB,9,15,7,0,3.5833333333333335
20,EB,9,15,7,2,5.333333333333333
20,EB,9,15,7,5,7.75
20,EB,9,15,7,6,1.4166666666666667
20,EB,9,15,8,0,3.0833333333333335
20,EB,9,15,8,2,11.777777777777779
20,EB,9,15,8,5,12.0
20,EB,9,15,8,6,2.75
20,EB,9,15,9,0,8.75
20,EB,9,15,9,2,8.777777777777779
20,EB,9,15,9,5,16.083333333333332
20,EB,9,15,9,6,6.5
20,EB,9,15,10,0,9.083333333333334
20,EB,9,15,10,2,8.916666666666666
20,EB,9,15,10,5,19.166666666666668
20,EB,9,15,10,6,10.833333333333334
20,EB,9,15,11,0,17.75
20,EB,9,15,11,2,11.083333333333334
20,EB,9,15,11,5,20.916666666666668
20,EB,9,15,11,6,14.166666666666666
20,EB,9,15,12,0,16.75
20,EB,9,15,12,2,13.5
20,EB,9,15,12,5,28.5
20,EB,9,15,12,6,18.333333333333332
20,EB,9,15,13,0,18.083333333333332
20,EB,9,15,13,2,10.833333333333334
20,EB,9,15,13,5,23.166666666666668
20,EB,9,15,13,6,20.583333333333332
20,EB,9,15,14,0,15.5
20,EB,9,15,14,2,13.583333333333334
20,EB,9,15,14,5,30.833333333333332
20,EB,9,15,14,6,25.0
20,EB,9,15,15,0,15.416666666666666
20,EB,9,15,15,2,14.916666666666666
20,EB,9,15,15,5,25.583333333333332
20,EB,9,15,15,6,20.166666666666668
20,EB,9,15,16,0,16.166666666666668
20,EB,9,15,16,2,17.583333333333332
20,EB,9,15,16,5,21.75
20,EB,9,15,16,6,19.25
20,EB,9,15,17,0,16.0
20,EB,9,15,17,2,23.25
20,EB,9,15,17,5,25.416666666666668
20,EB,9,15,17,6,23.666666666666668
20,EB,9,15,18,0,14.75
20,EB,9,15,18,2,17.416666666666668
20,EB,9,15,18,5,24.25
20,EB,9,15,18,6,20.5
20,EB,9,15,19,0,14.666666666666666
20,EB,9,15,19,2,16.133333333333333
20,EB,9,15,19,5,18.25
20,EB,9,15,19,6,16.333333333333332
20,EB,9,15,20,0,14.916666666666666
20,EB,9,15,20,2,11.916666666666666
20,EB,9,15,20,5,19.0
20,EB,9,15,20,6,10.666666666666666
20,EB,9,15,21,0,10.333333333333334
20,EB,9,15,21,2,5.583333333333333
20,EB,9,15,21,5,16.333333333333332
20,EB,9,15,21,6,13.416666666666666
20,EB,9,15,22,0,8.416666666666666
20,EB,9,15,22,2,3.6666666666666665
20,EB,9,15,22,5,19.166666666666668
20,EB,9,15,22,6,16.0
20,EB,9,15,23,0,4.0
20,EB,9,15,23,2,2.5833333333333335
20,EB,9,15,23,5,19.083333333333332
20,EB,9,15,23,6,17.083333333333332
20,EB,9,16,0,0,17.583333333333332
20,EB,9,16,0,1,2.0
20,EB,9,16,0,3,1.0
20,EB,9,16,0,6,13.916666666666666
20,EB,9,16,1,0,12.333333333333334
20,EB,9,16,1,1,1.0833333333333333
20,EB,9,16,1,3,0.3333333333333333
20,EB,9,16,1,6,6.583333333333333
20,EB,9,16,2,0,10.583333333333334
20,EB,9,16,2,1,1.0
20,EB,9,16,2,6,8.25
20,EB,9,16,3,0,8.833333333333334
20,EB,9,16,3,1,0.4166666666666667
20,EB,9,16,3,6,4.333333333333333
20,EB,9,16,4,0,2.7333333333333334
20,EB,9,16,4,1,0.5833333333333334
20,EB,9,16,4,6,1.6666666666666667
20,EB,9,16,5,0,1.5
20,EB,9,16,5,1,0.9166666666666666
20,EB,9,16,5,6,0.9166666666666666
20,EB,9,16,6,0,1.5833333333333333
20,EB,9,16,6,1,2.1666666666666665
20,EB,9,16,6,6,1.6666666666666667
20,EB,9,16,7,0,2.0
20,EB,9,16,7,1,10.166666666666666
20,EB,9,16,7,6,1.75
20,EB,9,16,8,0,3.75
20,EB,9,16,8,1,10.666666666666666
20,EB,9,16,8,6,3.0833333333333335
20,EB,9,16,9,0,7.416666666666667
20,EB,9,16,9,1,11.416666666666666
20,EB,9,16,9,6,5.333333333333333
20,EB,9,16,10,0,9.333333333333334
20,EB,9,16,10,1,13.583333333333334
20,EB,9,16,10,6,15.583333333333334
20,EB,9,16,11,0,16.916666666666668
20,EB,9,16,11,1,15.583333333333334
20,EB,9,16,11,6,28.333333333333332
20,EB,9,16,12,0,19.833333333333332
20,EB,9,16,12,1,19.333333333333332
20,EB,9,16,12,6,26.416666666666668
20,EB,9,16,13,0,21.0
20,EB,9,16,13,1,18.0
20,EB,9,16,13,6,28.916666666666668
20,EB,9,16,14,0,19.5
20,EB,9,16,14,1,18.333333333333332
20,EB,9,16,14,6,30.333333333333332
20,EB,9,16,15,0,14.75
20,EB,9,16,15,1,20.833333333333332
20,EB,9,16,15,6,27.833333333333332
20,EB,9,16,16,0,10.083333333333334
20,EB,9,16,16,1,22.916666666666668
20,EB,9,16,16,6,30.916666666666668
20,EB,9,16,17,0,8.333333333333334
20,EB,9,16,17,1,25.333333333333332
20,EB,9,16,17,6,30.166666666666668
20,EB,9,16,18,0,13.75
20,EB,9,16,18,1,28.75
20,EB,9,16,18,6,27.833333333333332
20,EB,9,16,19,0,12.833333333333334
20,EB,9,16,19,1,15.333333333333334
20,EB,9,16,19,6,22.583333333333332
20,EB,9,16,20,0,11.25
20,EB,9,16,20,1,10.833333333333334
20,EB,9,16,20,6,22.833333333333332
20,EB,9,16,21,0,8.75
20,EB,9,16,21,1,9.583333333333334
20,EB,9,16,21,6,18.666666666666668
20,EB,9,16,22,0,4.166666666666667
20,EB,9,16,22,1,9.0
20,EB,9,16,22,6,25.666666666666668
20,EB,9,16,23,0,2.75
20,EB,9,16,23,1,6.416666666666667
20,EB,9,16,23,6,22.916666666666668
20,EB,9,17,0,0,23.666666666666668
20,EB,9,17,0,1,1.4166666666666667
20,EB,9,17,0,2,1.5833333333333333
20,EB,9,17,1,1,2.5
20,EB,9,17,1,2,1.0
20,EB,9,17,2,1,1.25
20,EB,9,17,2,2,0.5
20,EB,9,17,3,1,0.8333333333333334
20,EB,9,17,3,2,0.5
20,EB,9,17,4,1,0.3333333333333333
20,EB,9,17,4,2,0.5
20,EB,9,17,5,1,0.9166666666666666
20,EB,9,17,5,2,1.1666666666666667
20,EB,9,17,6,1,2.3333333333333335
20,EB,9,17,6,2,2.3333333333333335
20,EB,9,17,7,1,10.916666666666666
20,EB,9,17,7,2,11.25
20,EB,9,17,8,1,9.0
20,EB,9,17,8,2,19.0
20,EB,9,17,9,1,11.416666666666666
20,EB,9,17,9,2,10.666666666666666
20,EB,9,17,10,1,13.833333333333334
20,EB,9,17,10,2,18.75
20,EB,9,17,11,1,13.833333333333334
20,EB,9,17,11,2,15.833333333333334
20,EB,9,17,12,1,13.583333333333334
20,EB,9,17,12,2,18.666666666666668
20,EB,9,17,13,1,15.25
20,EB,9,17,13,2,18.333333333333332
20,EB,9,17,14,1,16.416666666666668
20,EB,9,17,14,2,21.833333333333332
20,EB,9,17,15,1,20.083333333333332
20,EB,9,17,15,2,24.916666666666668
20,EB,9,17,16,1,19.833333333333332
20,EB,9,17,16,2,23.75
20,EB,9,17,17,1,25.5
20,EB,9,17,17,2,25.75
20,EB,9,17,18,1,20.083333333333332
20,EB,9,17,18,2,26.666666666666668
20,EB,9,17,19,1,14.0
20,EB,9,17,19,2,17.75
20,EB,9,17,20,1,9.583333333333334
20,EB,9,17,20,2,15.583333333333334
20,EB,9,17,21,1,6.416666666666667
20,EB,9,17,21,2,12.333333333333334
20,EB,9,17,22,1,6.916666666666667
20,EB,9,17,22,2,8.583333333333334
20,EB,9,17,23,1,3.25
20,EB,9,17,23,2,7.5
20,EB,9,18,0,2,1.4166666666666667
20,EB,9,18,0,3,3.5833333333333335
20,EB,9,18,1,2,1.25
20,EB,9,18,1,3,1.3333333333333333
20,EB,9,18,1,5,0.0
20,EB,9,18,2,2,0.5
20,EB,9,18,2,5,0.25
20,EB,9,18,3,2,0.25
20,EB,9,18,3,5,0.08333333333333333
20,EB,9,18,4,2,0.16666666666666666
20,EB,9,18,4,5,0.5833333333333334
20,EB,9,18,5,2,1.0
20,EB,9,18,5,5,0.3333333333333333
20,EB,9,18,6,2,3.1666666666666665
20,EB,9,18,6,5,1.5833333333333333
20,EB,9,18,7,2,15.5
20,EB,9,18,7,5,5.083333333333333
20,EB,9,18,8,2,15.083333333333334
20,EB,9,18,8,5,7.533333333333333
20,EB,9,18,9,2,11.75
20,EB,9,18,9,5,9.0
20,EB,9,18,10,1,13.416666666666666
20,EB,9,18,10,2,16.666666666666668
20,EB,9,18,10,5,10.333333333333334
20,EB,9,18,11,1,16.083333333333332
20,EB,9,18,11,2,15.083333333333334
20,EB,9,18,11,5,14.416666666666666
20,EB,9,18,12,1,16.083333333333332
20,EB,9,18,12,2,17.333333333333332
20,EB,9,18,12,5,16.5
20,EB,9,18,13,1,16.5
20,EB,9,18,13,2,16.083333333333332
20,EB,9,18,13,5,19.0
20,EB,9,18,14,1,19.066666666666666
20,EB,9,18,14,2,16.416666666666668
20,EB,9,18,14,5,17.333333333333332
20,EB,9,18,15,1,16.11111111111111
20,EB,9,18,15,2,22.75
20,EB,9,18,15,5,21.583333333333332
20,EB,9,18,16,1,19.166666666666668
20,EB,9,18,16,2,24.833333333333332
20,EB,9,18,16,5,20.666666666666668
20,EB,9,18,17,1,21.0
20,EB,9,18,17,2,25.416666666666668
20,EB,9,18,17,5,17.583333333333332
20,EB,9,18,18,1,27.916666666666668
20,EB,9,18,18,2,27.833333333333332
20,EB,9,18,18,5,16.583333333333332
20,EB,9,18,19,1,14.833333333333334
20,EB,9,18,19,2,13.75
20,EB,9,18,19,5,14.5
20,EB,9,18,20,1,10.916666666666666
20,EB,9,18,20,2,11.416666666666666
20,EB,9,18,20,5,13.0
20,EB,9,18,21,1,8.25
20,EB,9,18,21,2,9.166666666666666
20,EB,9,18,21,5,13.583333333333334
20,EB,9,18,22,1,6.583333333333333
20,EB,9,18,22,2,7.083333333333333
20,EB,9,18,22,5,9.666666666666666
20,EB,9,18,23,1,5.333333333333333
20,EB,9,18,23,2,9.75
20,EB,9,18,23,5,8.333333333333334
20,EB,9,19,0,2,1.5
20,EB,9,19,0,3,3.4166666666666665
20,EB,9,19,0,6,6.0
20,EB,9,19,1,2,0.6666666666666666
20,EB,9,19,1,3,1.3333333333333333
20,EB,9,19,1,6,3.0833333333333335
20,EB,9,19,2,2,0.8333333333333334
20,EB,9,19,2,3,0.5833333333333334
20,EB,9,19,2,6,3.3333333333333335
20,EB,9,19,3,2,0.16666666666666666
20,EB,9,19,3,3,0.9166666666666666
20,EB,9,19,3,6,2.75
20,EB,9,19,4,2,0.08333333333333333
20,EB,9,19,4,3,0.25
20,EB,9,19,4,6,1.0
20,EB,9,19,5,2,0.9166666666666666
20,EB,9,19,5,3,0.8333333333333334
20,EB,9,19,5,6,0.4166666666666667
20,EB,9,19,6,2,2.0833333333333335
20,EB,9,19,6,3,3.5
20,EB,9,19,6,6,1.4166666666666667
20,EB,9,19,7,2,7.0
20,EB,9,19,7,3,12.583333333333334
20,EB,9,19,7,6,1.6666666666666667
20,EB,9,19,8,2,9.833333333333334
20,EB,9,19,8,3,12.083333333333334
20,EB,9,19,8,6,3.6
20,EB,9,19,9,2,11.416666666666666
20,EB,9,19,9,3,9.916666666666666
20,EB,9,19,9,6,8.583333333333334
20,EB,9,19,10,2,14.5
20,EB,9,19,10,3,13.0
20,EB,9,19,10,6,12.166666666666666
20,EB,9,19,11,2,15.166666666666666
20,EB,9,19,11,3,16.5
20,EB,9,19,11,6,14.833333333333334
20,EB,9,19,12,2,17.25
20,EB,9,19,12,3,16.416666666666668
20,EB,9,19,12,6,15.666666666666666
20,EB,9,19,13,2,15.416666666666666
20,EB,9,19,13,3,16.833333333333332
20,EB,9,19,13,6,16.833333333333332
20,EB,9,19,14,2,17.666666666666668
20,EB,9,19,14,3,17.5
20,EB,9,19,14,6,15.416666666666666
20,EB,9,19,15,2,15.166666666666666
20,EB,9,19,15,3,20.666666666666668
20,EB,9,19,15,6,17.75
20,EB,9,19,16,2,24.75
20,EB,9,19,16,3,27.416666666666668
20,EB,9,19,16,6,16.5
20,EB,9,19,17,2,25.666666666666668
20,EB,9,19,17,3,22.25
20,EB,9,19,17,6,17.0
20,EB,9,19,18,2,24.25
20,EB,9,19,18,3,22.75
20,EB,9,19,18,6,16.0
20,EB,9,19,19,2,20.333333333333332
20,EB,9,19,19,3,16.666666666666668
20,EB,9,19,19,6,14.25
20,EB,9,19,20,2,14.0
20,EB,9,19,20,3,13.333333333333334
20,EB,9,19,20,6,17.5
20,EB,9,19,21,2,13.75
20,EB,9,19,21,3,10.0
20,EB,9,19,21,6,13.0
20,EB,9,19,22,2,10.416666666666666
20,EB,9,19,22,3,12.083333333333334
20,EB,9,19,22,6,11.333333333333334
20,EB,9,19,23,2,8.583333333333334
20,EB,9,19,23,3,6.916666666666667
20,EB,9,19,23,6,11.416666666666666
20,EB,9,20,0,0,8.166666666666666
20,EB,9,20,0,3,2.3333333333333335
20,EB,9,20,0,4,2.5833333333333335
20,EB,9,20,1,0,4.0
20,EB,9,20,1,3,1.3333333333333333
20,EB,9,20,1,4,1.5
20,EB,9,20,2,0,3.6666666666666665
20,EB,9,20,2,3,1.0833333333333333
20,EB,9,20,2,4,1.0
20,EB,9,20,3,0,1.5833333333333333
20,EB,9,20,3,3,0.8333333333333334
20,EB,9,20,3,4,0.5
20,EB,9,20,4,0,1.0833333333333333
20,EB,9,20,4,3,0.3333333333333333
20,EB,9,20,4,4,0.3333333333333333
20,EB,9,20,4,5,0.8888888888888888
20,EB,9,20,5,0,1.8333333333333333
20,EB,9,20,5,3,0.6666666666666666
20,EB,9,20,5,4,0.4166666666666667
20,EB,9,20,5,5,2.0833333333333335
20,EB,9,20,6,0,0.4166666666666667
20,EB,9,20,6,3,2.0833333333333335
20,EB,9,20,6,4,1.5
20,EB,9,20,6,5,4.666666666666667
20,EB,9,20,7,0,1.4166666666666667
20,EB,9,20,7,3,6.666666666666667
20,EB,9,20,7,4,12.666666666666666
20,EB,9,20,7,5,13.5
20,EB,9,20,8,0,2.0833333333333335
20,EB,9,20,8,3,11.333333333333334
20,EB,9,20,8,4,15.833333333333334
20,EB,9,20,8,5,12.25
20,EB,9,20,9,0,4.416666666666667
20,EB,9,20,9,3,14.166666666666666
20,EB,9,20,9,4,6.916666666666667
20,EB,9,20,9,5,12.833333333333334
20,EB,9,20,10,0,9.833333333333334
20,EB,9,20,10,3,19.25
20,EB,9,20,10,4,15.583333333333334
20,EB,9,20,10,5,17.666666666666668
20,EB,9,20,11,0,17.166666666666668
20,EB,9,20,11,3,18.083333333333332
20,EB,9,20,11,4,15.75
20,EB,9,20,11,5,20.583333333333332
20,EB,9,20,12,0,17.25
20,EB,9,20,12,3,25.583333333333332
20,EB,9,20,12,4,17.25
20,EB,9,20,12,5,26.833333333333332
20,EB,9,20,13,0,15.866666666666667
20,EB,9,20,13,3,18.916666666666668
20,EB,9,20,13,4,16.833333333333332
20,EB,9,20,13,5,25.5
20,EB,9,20,14,0,15.166666666666666
20,EB,9,20,14,3,25.833333333333332
20,EB,9,20,14,4,18.916666666666668
20,EB,9,20,14,5,27.75
20,EB,9,20,15,0,15.583333333333334
20,EB,9,20,15,3,34.333333333333336
20,EB,9,20,15,4,30.0
20,EB,9,20,15,5,30.666666666666668
20,EB,9,20,16,0,13.416666666666666
20,EB,9,20,16,3,18.583333333333332
20,EB,9,20,16,4,24.666666666666668
20,EB,9,20,16,5,27.083333333333332
20,EB,9,20,17,0,14.0
20,EB,9,20,17,3,26.75
20,EB,9,20,17,4,22.416666666666668
20,EB,9,20,17,5,28.5
20,EB,9,20,18,0,11.75
20,EB,9,20,18,3,20.25
20,EB,9,20,18,4,22.5
20,EB,9,20,18,5,22.083333333333332
20,EB,9,20,19,0,14.666666666666666
20,EB,9,20,19,3,25.666666666666668
20,EB,9,20,19,4,21.833333333333332
20,EB,9,20,19,5,17.583333333333332
20,EB,9,20,20,0,8.75
20,EB,9,20,20,3,16.416666666666668
20,EB,9,20,20,4,13.083333333333334
20,EB,9,20,20,5,19.916666666666668
20,EB,9,20,21,0,5.666666666666667
20,EB,9,20,21,3,13.583333333333334
20,EB,9,20,21,4,11.333333333333334
20,EB,9,20,21,5,15.75
20,EB,9,20,22,0,3.5
20,EB,9,20,22,3,9.666666666666666
20,EB,9,20,22,4,14.75
20,EB,9,20,22,5,20.0
20,EB,9,20,23,0,2.1666666666666665
20,EB,9,20,23,3,5.666666666666667
20,EB,9,20,23,4,7.0
20,EB,9,20,23,5,23.25
20,EB,9,21,0,1,1.25
20,EB,9,21,0,4,3.75
20,EB,9,21,0,5,5.166666666666667
20,EB,9,21,0,6,17.166666666666668
20,EB,9,21,1,1,0.25
20,EB,9,21,1,4,1.5
20,EB,9,21,1,5,1.9166666666666667
20,EB,9,21,1,6,6.416666666666667
20,EB,9,21,2,1,0.3333333333333333
20,EB,9,21,2,4,1.0
20,EB,9,21,2,5,3.0833333333333335
20,EB,9,21,2,6,9.333333333333334
20,EB,9,21,3,1,0.3333333333333333
20,EB,9,21,3,4,0.6666666666666666
20,EB,9,21,3,5,1.1666666666666667
20,EB,9,21,3,6,11.416666666666666
20,EB,9,21,4,1,0.2
20,EB,9,21,4,4,0.25
20,EB,9,21,4,5,0.6666666666666666
20,EB,9,21,4,6,2.0833333333333335
20,EB,9,21,5,1,0.3333333333333333
20,EB,9,21,5,4,0.8333333333333334
20,EB,9,21,5,5,0.8333333333333334
20,EB,9,21,5,6,1.0833333333333333
20,EB,9,21,6,1,1.1666666666666667
20,EB,9,21,6,4,2.4166666666666665
20,EB,9,21,6,5,2.1666666666666665
20,EB,9,21,6,6,2.1666666666666665
20,EB,9,21,7,1,5.0
20,EB,9,21,7,4,5.833333333333333
20,EB,9,21,7,5,12.583333333333334
20,EB,9,21,7,6,3.1666666666666665
20,EB,9,21,8,1,6.083333333333333
20,EB,9,21,8,4,17.5
20,EB,9,21,8,5,27.583333333333332
20,EB,9,21,8,6,7.0
20,EB,9,21,9,1,9.583333333333334
20,EB,9,21,9,4,12.083333333333334
20,EB,9,21,9,5,11.416666666666666
20,EB,9,21,9,6,9.833333333333334
20,EB,9,21,10,1,9.25
20,EB,9,21,10,4,17.083333333333332
20,EB,9,21,10,5,14.75
20,EB,9,21,10,6,16.333333333333332
20,EB,9,21,11,1,11.333333333333334
20,EB,9,21,11,4,16.4
20,EB,9,21,11,5,14.75
20,EB,9,21,11,6,17.666666666666668
20,EB,9,21,12,1,12.416666666666666
20,EB,9,21,12,4,17.0
20,EB,9,21,12,5,19.75
20,EB,9,21,12,6,21.0
20,EB,9,21,13,1,12.0
20,EB,9,21,13,4,19.5
20,EB,9,21,13,5,18.666666666666668
20,EB,9,21,13,6,19.083333333333332
20,EB,9,21,14,1,13.916666666666666
20,EB,9,21,14,4,19.0
20,EB,9,21,14,5,19.5
20,EB,9,21,14,6,20.333333333333332
20,EB,9,21,15,1,14.75
20,EB,9,21,15,4,21.416666666666668
20,EB,9,21,15,5,20.25
20,EB,9,21,15,6,18.666666666666668
20,EB,9,21,16,1,17.666666666666668
20,EB,9,21,16,4,27.833333333333332
20,EB,9,21,16,5,21.666666666666668
20,EB,9,21,16,6,18.666666666666668
20,EB,9,21,17,1,17.166666666666668
20,EB,9,21,17,4,23.833333333333332
20,EB,9,21,17,5,26.0
20,EB,9,21,17,6,21.0
20,EB,9,21,18,1,12.416666666666666
20,EB,9,21,18,4,22.0
20,EB,9,21,18,5,19.666666666666668
20,EB,9,21,18,6,23.0
20,EB,9,21,19,1,8.416666666666666
20,EB,9,21,19,4,19.5
20,EB,9,21,19,5,17.333333333333332
20,EB,9,21,19,6,16.75
20,EB,9,21,20,1,5.083333333333333
20,EB,9,21,20,4,16.083333333333332
20,EB,9,21,20,5,14.833333333333334
20,EB,9,21,20,6,25.916666666666668
20,EB,9,21,21,1,3.5
20,EB,9,21,21,4,20.916666666666668
20,EB,9,21,21,5,13.833333333333334
20,EB,9,21,21,6,19.0
20,EB,9,21,22,1,2.4166666666666665
20,EB,9,21,22,4,12.833333333333334
20,EB,9,21,22,5,15.166666666666666
20,EB,9,21,22,6,18.583333333333332
20,EB,9,21,23,1,1.75
20,EB,9,21,23,4,11.083333333333334
20,EB,9,21,23,5,10.166666666666666
20,EB,9,21,23,6,24.0
20,EB,9,22,0,0,25.5
20,EB,9,22,0,2,0.75
20,EB,9,22,0,5,2.0
20,EB,9,22,0,6,12.25
20,EB,9,22,1,0,16.5
20,EB,9,22,1,2,0.0
20,EB,9,22,1,5,2.0
20,EB,9,22,1,6,8.583333333333334
20,EB,9,22,2,0,14.333333333333334
20,EB,9,22,2,2,0.0
20,EB,9,22,2,5,1.8333333333333333
20,EB,9,22,2,6,9.416666666666666
20,EB,9,22,3,0,6.5
20,EB,9,22,3,2,0.25
20,EB,9,22,3,5,1.1666666666666667
20,EB,9,22,3,6,7.166666666666667
20,EB,9,22,4,0,2.1666666666666665
20,EB,9,22,4,2,0.08333333333333333
20,EB,9,22,4,5,0.9166666666666666
20,EB,9,22,4,6,1.5833333333333333
20,EB,9,22,5,0,1.6666666666666667
20,EB,9,22,5,2,0.0
20,EB,9,22,5,5,1.1666666666666667
20,EB,9,22,5,6,2.0
20,EB,9,22,6,0,1.5
20,EB,9,22,6,2,1.6666666666666667
20,EB,9,22,6,5,2.5
20,EB,9,22,6,6,1.0
20,EB,9,22,7,0,1.5
20,EB,9,22,7,2,4.083333333333333
20,EB,9,22,7,5,9.833333333333334
20,EB,9,22,7,6,1.4166666666666667
20,EB,9,22,8,0,3.4166666666666665
20,EB,9,22,8,2,7.0
20,EB,9,22,8,5,17.5
20,EB,9,22,8,6,4.0
20,EB,9,22,9,0,7.75
20,EB,9,22,9,2,7.583333333333333
20,EB,9,22,9,5,19.083333333333332
20,EB,9,22,9,6,8.583333333333334
20,EB,9,22,10,0,10.333333333333334
20,EB,9,22,10,2,9.75
20,EB,9,22,10,5,21.666666666666668
20,EB,9,22,10,6,6.583333333333333
20,EB,9,22,11,0,21.666666666666668
20,EB,9,22,11,2,10.833333333333334
20,EB,9,22,11,5,22.083333333333332
20,EB,9,22,11,6,19.0
20,EB,9,22,12,0,19.166666666666668
20,EB,9,22,12,2,10.75
20,EB,9,22,12,5,22.5
20,EB,9,22,12,6,20.833333333333332
20,EB,9,22,13,0,18.916666666666668
20,EB,9,22,13,2,11.333333333333334
20,EB,9,22,13,5,27.0
20,EB,9,22,13,6,20.8
20,EB,9,22,14,0,18.25
20,EB,9,22,14,2,11.833333333333334
20,EB,9,22,14,5,23.916666666666668
20,EB,9,22,14,6,21.333333333333332
20,EB,9,22,15,0,19.333333333333332
20,EB,9,22,15,2,13.933333333333334
20,EB,9,22,15,5,22.333333333333332
