Month,Day,Hour,Day of Week,Occupancy
5,13,8,4,8.375
5,13,9,4,8.375
5,13,10,4,5.875
5,13,11,4,6.125
5,13,12,4,6.875
5,13,13,4,7.125
5,13,14,4,5.875
5,13,15,4,7.0
5,13,16,4,8.5
5,13,17,4,13.0
5,13,18,4,14.0
5,13,19,4,7.75
5,13,20,4,5.5
5,13,21,4,3.25
5,13,22,4,2.0
5,13,23,4,1.0
5,14,0,4,0.0
5,14,1,4,0.0
5,14,2,4,0.0
5,14,3,4,0.0
5,14,4,4,0.0
5,14,5,4,0.0
5,14,6,4,0.375
5,14,7,4,1.625
5,14,8,4,2.375
5,14,9,4,2.5
5,14,10,4,2.75
5,14,11,4,2.625
5,14,12,4,3.375
5,14,13,4,3.375
5,14,14,4,4.125
5,14,15,4,3.375
5,14,16,4,3.75
5,14,17,4,4.0
5,14,18,4,3.875
5,14,19,4,3.2
5,14,20,4,2.75
5,14,21,4,1.5
5,14,22,4,0.875
5,14,23,4,0.125
5,16,0,4,0.125
5,16,1,4,0.0
5,16,2,4,0.0
5,16,3,4,0.0
5,16,4,4,0.0
5,16,5,4,1.125
5,16,6,4,4.5
5,16,7,4,14.625
5,16,8,4,34.75
5,16,9,4,23.625
5,16,10,4,9.375
5,16,11,4,8.625
5,16,12,4,8.75
5,16,13,4,10.625
5,16,14,4,9.5
5,16,15,4,8.375
5,16,16,4,11.625
5,16,17,4,15.25
5,16,18,4,28.375
5,16,19,4,8.0
5,16,20,4,5.0
5,16,21,4,3.625
5,16,22,4,2.125
5,16,23,4,1.0
5,17,0,4,0.0
5,17,1,4,0.0
5,17,2,4,0.0
5,17,3,4,0.0
5,17,4,4,0.0
5,17,5,4,0.75
5,17,6,4,4.25
5,17,7,4,11.25
5,17,8,4,30.0
5,17,9,4,25.75
5,17,10,4,9.125
5,17,11,4,8.875
5,17,12,4,9.625
5,17,13,4,9.625
5,17,14,4,8.625
5,17,15,4,8.75
5,17,16,4,18.9
5,17,17,4,35.5
5,17,18,4,36.125
5,17,19,4,11.5
5,17,20,4,5.375
5,17,21,4,3.625
5,17,22,4,2.625
5,17,23,4,1.25
5,23,0,4,0.25
5,23,1,4,0.0
5,23,2,4,0.0
5,23,3,4,0.0
5,23,4,4,0.0
5,23,5,4,0.875
5,23,6,4,3.125
5,23,7,4,11.0
5,23,8,4,34.125
5,23,9,4,30.25
5,23,10,4,10.75
5,23,11,4,8.75
5,23,12,4,9.25
5,23,13,4,20.555555555555557
5,23,14,4,8.625
5,23,15,4,9.0
5,23,16,4,14.125
5,23,17,4,19.375
5,23,18,4,27.5
5,23,19,4,8.5
5,23,20,4,5.0
5,23,21,4,3.875
5,23,22,4,2.25
5,23,23,4,1.0
5,27,0,4,0.0
5,27,1,4,0.0
5,27,2,4,0.0
5,27,3,4,0.0
5,27,4,4,0.0
5,27,5,4,0.125
5,27,6,4,1.5
5,27,7,4,4.25
5,27,8,4,7.25
5,27,9,4,8.75
5,27,10,4,6.5
5,27,11,4,6.875
5,27,12,4,8.375
5,27,13,4,8.0
5,27,14,4,10.0
5,27,15,4,8.0
5,27,16,4,8.375
5,27,17,4,19.125
5,27,18,4,16.5
5,27,19,4,10.25
5,27,20,4,6.125
5,27,21,4,3.5
5,27,22,4,2.375
5,27,23,4,1.5
5,28,0,4,0.0
5,28,1,4,0.0
5,28,2,4,0.0
5,28,3,4,0.0
5,28,4,4,0.0
5,28,5,4,0.0
5,28,6,4,0.625
5,28,7,4,2.25
5,28,8,4,2.875
5,28,9,4,3.25
5,28,10,4,3.5
5,28,11,4,3.375
5,28,12,4,4.0
5,28,13,4,4.125
5,28,14,4,4.25
5,28,15,4,4.5
5,28,16,4,4.75
5,28,17,4,4.5
5,28,18,4,5.375
5,28,19,4,4.125
5,28,20,4,2.5
5,28,21,4,1.875
5,28,22,4,1.0
5,28,23,4,0.125
5,30,0,4,0.25
5,30,1,4,0.75
5,30,2,4,0.0
5,30,3,4,0.0
5,30,4,4,0.0
5,30,5,4,0.5
5,30,6,4,3.0
5,30,7,4,10.375
5,30,8,4,29.5
5,30,9,4,23.25
5,30,10,4,9.75
5,30,11,4,9.125
5,30,12,4,8.5
5,30,13,4,8.625
5,30,14,4,8.75
5,30,15,4,9.25
5,30,16,4,8.75
5,30,17,4,18.25
5,30,18,4,34.5
5,30,19,4,18.75
5,30,20,4,5.5
5,30,21,4,3.375
5,30,22,4,2.5
5,30,23,4,1.375
5,31,0,4,0.0
5,31,1,4,0.0
5,31,2,4,0.0
5,31,3,4,0.0
5,31,4,4,0.0
5,31,5,4,1.25
5,31,6,4,4.125
5,31,7,4,12.625
5,31,8,4,23.625
5,31,9,4,21.375
5,31,10,4,9.75
5,31,11,4,9.0
5,31,12,4,8.875
5,31,13,4,8.875
5,31,14,4,8.75
5,31,15,4,8.5
5,31,16,4,7.75
5,31,17,4,18.75
5,31,18,4,28.875
5,31,19,4,10.625
5,31,20,4,4.75
5,31,21,4,2.625
5,31,22,4,1.875
5,31,23,4,0.875
6,3,0,4,0.0
6,3,1,4,0.0
6,3,2,4,0.0
6,3,3,4,0.0
6,3,4,4,0.0
6,3,5,4,0.125
6,3,6,4,1.375
6,3,7,4,4.0
6,3,8,4,8.0
6,3,9,4,7.875
6,3,10,4,10.375
6,3,11,4,6.875
6,3,12,4,9.375
6,3,13,4,7.25
6,3,14,4,7.5
6,3,15,4,9.375
6,3,16,4,8.625
6,3,17,4,11.0
6,3,18,4,20.625
6,3,19,4,8.125
6,3,20,4,4.125
6,3,21,4,2.625
6,3,22,4,1.875
6,3,23,4,1.25
6,4,0,4,0.0
6,4,1,4,0.0
6,4,2,4,0.0
6,4,3,4,0.0
6,4,4,4,0.0
6,4,5,4,0.0
6,4,6,4,0.75
6,4,7,4,2.6
6,4,8,4,3.5
6,4,9,4,3.5
6,4,10,4,3.75
6,4,11,4,3.875
6,4,12,4,4.75
6,4,13,4,5.375
6,4,14,4,5.0
6,4,15,4,4.375
6,4,16,4,4.75
6,4,17,4,4.625
6,4,18,4,4.625
6,4,19,4,4.5
6,4,20,4,3.25
6,4,21,4,2.375
6,4,22,4,1.375
6,4,23,4,0.375
6,7,0,4,0.125
6,7,1,4,0.0
6,7,2,4,0.0
6,7,3,4,0.0
6,7,4,4,0.0
6,7,5,4,0.625
6,7,6,4,3.875
6,7,7,4,11.25
6,7,8,4,20.125
6,7,9,4,21.375
6,7,10,4,9.0
6,7,11,4,8.875
6,7,12,4,8.375
6,7,13,4,9.125
6,7,14,4,8.625
6,7,15,4,8.125
6,7,16,4,8.375
6,7,17,4,19.5
6,7,18,4,21.0
6,7,19,4,1.625
6,7,20,4,5.0
6,7,21,4,0.625
6,7,22,4,1.75
6,7,23,4,0.875
6,10,0,4,0.25
6,10,1,4,0.0
6,10,2,4,0.0
6,10,3,4,0.0
6,10,4,4,0.0
6,10,5,4,0.125
6,10,6,4,1.25
6,10,7,4,4.25
6,10,8,4,8.0
6,10,9,4,12.5
6,10,10,4,6.875
6,10,11,4,6.75
6,10,12,4,7.875
6,10,13,4,7.5
6,10,14,4,7.875
6,10,15,4,21.875
6,10,16,4,8.5
6,10,17,4,16.375
6,10,18,4,26.75
6,10,19,4,12.75
6,10,20,4,6.375
6,10,21,4,4.375
6,10,22,4,2.5
6,10,23,4,1.375
6,11,0,4,0.0
6,11,1,4,0.0
6,11,2,4,0.0
6,11,3,4,0.0
6,11,4,4,0.0
6,11,5,4,0.125
6,11,6,4,1.125
6,11,7,4,2.75
6,11,8,4,3.75
6,11,9,4,4.375
6,11,10,4,3.75
6,11,11,4,4.375
6,11,12,4,4.375
6,11,13,4,4.916666666666667
6,11,14,4,4.625
6,11,15,4,4.75
6,11,16,4,4.75
6,11,17,4,5.625
6,11,18,4,5.75
6,11,19,4,4.625
6,11,20,4,2.875
6,11,21,4,2.375
6,11,22,4,1.375
6,11,23,4,0.5
6,13,0,4,0.25
6,13,1,4,0.0
6,13,2,4,0.0
6,13,3,4,0.0
6,13,4,4,0.0
6,13,5,4,1.125
6,13,6,4,4.625
6,13,7,4,13.0
6,13,8,4,19.375
6,13,9,4,34.625
6,13,10,4,10.125
6,13,11,4,8.875
6,13,12,4,8.7
6,13,13,4,9.5
6,13,14,4,13.0
6,13,15,4,8.25
6,13,16,4,8.333333333333334
6,13,17,4,12.25
6,13,18,4,31.5
6,13,19,4,24.75
6,13,20,4,7.375
6,13,21,4,4.0
6,13,22,4,2.625
6,13,23,4,1.75
6,14,0,4,0.125
6,14,1,4,0.0
6,14,2,4,0.0
6,14,3,4,0.0
6,14,4,4,0.0
6,14,5,4,0.75
6,14,6,4,4.125
6,14,7,4,9.875
6,14,8,4,25.875
6,14,9,4,25.6
6,14,10,4,9.625
6,14,11,4,8.1
6,14,12,4,8.0
6,14,13,4,8.5
6,14,14,4,7.9
6,14,15,4,8.5
6,14,16,4,9.625
6,14,17,4,11.125
6,14,18,4,30.75
6,14,19,4,20.625
6,14,20,4,4.875
6,14,21,4,3.625
6,14,22,4,2.125
6,14,23,4,1.0
6,17,0,4,0.375
6,17,1,4,0.0
6,17,2,4,0.0
6,17,3,4,0.0
6,17,4,4,0.0
6,17,5,4,0.125
6,17,6,4,1.5
6,17,7,4,4.75
6,17,8,4,8.125
6,17,9,4,9.5
6,17,10,4,6.75
6,17,11,4,7.875
6,17,12,4,8.0
6,17,13,4,8.375
6,17,14,4,8.0
6,17,15,4,8.75
6,17,16,4,8.625
6,17,17,4,19.375
6,17,18,4,16.5
6,17,19,4,11.5
6,17,20,4,6.625
6,17,21,4,4.125
6,17,22,4,2.625
6,17,23,4,1.375
6,20,0,4,0.0
6,20,1,4,0.0
6,20,2,4,0.0
6,20,3,4,0.0
6,20,4,4,0.0
6,20,5,4,0.5
6,20,6,4,3.125
6,20,7,4,10.25
6,20,8,4,30.0
6,20,9,4,29.75
6,20,10,4,29.875
6,20,11,4,8.0
6,20,12,4,8.375
6,20,13,4,9.125
6,20,14,4,9.5
6,20,15,4,8.375
6,20,16,4,8.0
6,20,17,4,8.25
6,20,18,4,23.25
6,20,19,4,22.625
6,20,20,4,6.0
6,20,21,4,4.375
6,20,22,4,3.5
6,20,23,4,2.125
6,21,0,4,0.0
6,21,1,4,0.0
6,21,2,4,0.0
6,21,3,4,0.0
6,21,4,4,0.0
6,21,5,4,0.5
6,21,6,4,2.875
6,21,7,4,10.0
6,21,8,4,27.5
6,21,9,4,32.375
6,21,10,4,10.625
6,21,11,4,7.8
6,21,12,4,8.625
6,21,13,4,8.875
6,21,14,4,9.125
6,21,15,4,8.7
6,21,16,4,8.5
6,21,17,4,10.375
6,21,18,4,24.75
6,21,19,4,19.5
6,21,20,4,5.875
6,21,21,4,3.5
6,21,22,4,2.5
6,21,23,4,1.5
6,24,0,4,0.25
6,24,1,4,0.0
6,24,2,4,0.0
6,24,3,4,0.0
6,24,4,4,0.0
6,24,5,4,0.375
6,24,6,4,1.625
6,24,7,4,4.5
6,24,8,4,8.25
6,24,9,4,17.875
6,24,10,4,6.625
6,24,11,4,12.25
6,24,12,4,8.125
6,24,13,4,8.25
6,24,14,4,7.375
6,24,15,4,9.0
6,24,16,4,8.25
6,24,17,4,10.625
6,24,18,4,24.75
6,24,19,4,11.25
6,24,20,4,6.125
6,24,21,4,4.5
6,24,22,4,2.75
6,24,23,4,1.375
6,25,0,4,0.0
6,25,1,4,0.0
6,25,2,4,0.0
6,25,3,4,0.0
6,25,4,4,0.0
6,25,5,4,0.125
6,25,6,4,1.0
6,25,7,4,2.5
6,25,8,4,3.75
6,25,9,4,4.125
6,25,10,4,3.875
6,25,11,4,3.875
6,25,12,4,4.5
6,25,13,4,4.5
6,25,14,4,4.5
6,25,15,4,4.1
6,25,16,4,4.25
6,25,17,4,5.5
6,25,18,4,5.25
6,25,19,4,4.0
6,25,20,4,3.25
6,25,21,4,2.125
6,25,22,4,1.375
6,25,23,4,0.5
6,27,0,4,0.125
6,27,1,4,0.0
6,27,2,4,0.0
6,27,3,4,0.0
6,27,4,4,0.0
6,27,5,4,0.625
6,27,6,4,3.0
6,27,7,4,12.75
6,27,8,4,31.0
6,27,9,4,29.5
6,27,10,4,11.125
6,27,11,4,8.5
6,27,12,4,8.875
6,27,13,4,9.5
6,27,14,4,8.5
6,27,15,4,8.5
6,27,16,4,8.75
6,27,17,4,16.625
6,27,18,4,38.875
6,27,19,4,15.625
6,27,20,4,5.875
6,27,21,4,4.0
6,27,22,4,2.5
6,27,23,4,1.625
7,1,0,4,0.125
7,1,1,4,0.0
7,1,2,4,0.0
7,1,3,4,0.0
7,1,4,4,0.0
7,1,5,4,0.125
7,1,6,4,1.75
7,1,7,4,4.375
7,1,8,4,8.25
7,1,9,4,18.375
7,1,10,4,6.625
7,1,11,4,7.0
7,1,12,4,8.125
7,1,13,4,7.75
7,1,14,4,7.5
7,1,15,4,8.25
7,1,16,4,13.0
7,1,17,4,8.625
7,1,18,4,18.0
7,1,19,4,8.25
7,1,20,4,5.625
7,1,21,4,3.5
7,1,22,4,2.375
7,1,23,4,1.625
7,2,0,4,0.0
7,2,1,4,0.0
7,2,2,4,0.0
7,2,3,4,0.0
7,2,4,4,0.0
7,2,5,4,0.125
7,2,6,4,1.125
7,2,7,4,2.25
7,2,8,4,3.375
7,2,9,4,3.625
7,2,10,4,3.25
7,2,11,4,3.875
7,2,12,4,4.625
7,2,13,4,4.5
7,2,14,4,4.75
7,2,15,4,5.0
7,2,16,4,5.25
7,2,17,4,4.875
7,2,18,4,4.875
7,2,19,4,3.75
7,2,20,4,3.25
7,2,21,4,2.5
7,2,22,4,1.25
7,2,23,4,0.75
7,4,0,4,0.875
7,4,1,4,0.125
7,4,2,4,0.0
7,4,3,4,0.0
7,4,4,4,0.0
7,4,5,4,0.0
7,4,6,4,0.125
7,4,7,4,0.75
7,4,8,4,1.5
7,4,9,4,1.75
7,4,10,4,3.0
7,4,11,4,4.0
7,4,12,4,4.75
7,4,13,4,5.375
7,4,14,4,5.625
7,4,15,4,5.75
7,4,16,4,6.25
7,4,17,4,5.5
7,4,18,4,5.875
7,4,19,4,1.375
7,4,20,4,0.0
7,4,21,4,0.75
7,4,22,4,0.0
7,4,23,4,0.125
7,5,0,4,0.125
7,5,1,4,0.0
7,5,2,4,0.0
7,5,3,4,0.0
7,5,4,4,0.0
7,5,5,4,0.125
7,5,6,4,1.75
7,5,7,4,6.875
7,5,8,4,10.125
7,5,9,4,11.375
7,5,10,4,7.7
7,5,11,4,7.25
7,5,12,4,7.375
7,5,13,4,7.75
7,5,14,4,7.375
7,5,15,4,7.0
7,5,16,4,8.25
7,5,17,4,8.75
7,5,18,4,8.25
7,5,19,4,7.125
7,5,20,4,4.75
7,5,21,4,3.125
7,5,22,4,2.0
7,5,23,4,1.0
7,8,0,4,0.5
7,8,1,4,0.0
7,8,2,4,0.0
7,8,3,4,0.0
7,8,4,4,0.0
7,8,5,4,0.25
7,8,6,4,1.625
7,8,7,4,4.125
7,8,8,4,8.125
7,8,9,4,9.0
7,8,10,4,6.25
7,8,11,4,6.75
7,8,12,4,7.75
7,8,13,4,8.125
7,8,14,4,7.625
7,8,15,4,8.0
7,8,16,4,8.375
7,8,17,4,9.625
7,8,18,4,17.25
7,8,19,4,8.75
7,8,20,4,5.25
7,8,21,4,3.5
7,8,22,4,1.875
7,8,23,4,0.75
7,9,0,4,0.0
7,9,1,4,0.0
7,9,2,4,0.0
7,9,3,4,0.0
7,9,4,4,0.0
7,9,5,4,0.0
7,9,6,4,1.0
7,9,7,4,2.5
7,9,8,4,3.5
7,9,9,4,4.125
7,9,10,4,3.125
7,9,11,4,3.875
7,9,12,4,3.75
7,9,13,4,4.375
7,9,14,4,4.125
7,9,15,4,4.0
7,9,16,4,4.5
7,9,17,4,5.125
7,9,18,4,4.875
7,9,19,4,3.625
7,9,20,4,2.25
7,9,21,4,1.75
7,9,22,4,1.0
7,9,23,4,0.375
7,11,0,4,0.0
7,11,1,4,0.0
7,11,2,4,0.0
7,11,3,4,0.0
7,11,4,4,0.0
7,11,5,4,0.625
7,11,6,4,3.0
7,11,7,4,10.875
7,11,8,4,33.5
7,11,9,4,28.5
7,11,10,4,10.625
7,11,11,4,8.875
7,11,12,4,8.875
7,11,13,4,9.0
7,11,14,4,8.75
7,11,15,4,8.0
7,11,16,4,9.125
7,11,17,4,9.75
7,11,18,4,20.5
7,11,19,4,8.125
7,11,20,4,5.875
7,11,21,4,3.625
7,11,22,4,2.625
7,11,23,4,1.5
7,12,0,4,0.0
7,12,1,4,0.0
7,12,2,4,0.0
7,12,3,4,0.0
7,12,4,4,0.0
7,12,5,4,0.375
7,12,6,4,2.75
7,12,7,4,9.125
7,12,8,4,14.625
7,12,9,4,36.875
7,12,10,4,12.875
7,12,11,4,7.625
7,12,12,4,8.5
7,12,13,4,8.25
7,12,14,4,7.5
7,12,15,4,8.125
7,12,16,4,8.4
7,12,17,4,9.125
7,12,18,4,12.75
7,12,19,4,9.125
7,12,20,4,5.75
7,12,21,4,3.625
7,12,22,4,2.125
7,12,23,4,1.75
7,15,0,4,0.125
7,15,1,4,0.0
7,15,2,4,0.0
7,15,3,4,0.0
7,15,4,4,0.0
7,15,5,4,0.375
7,15,6,4,1.375
7,15,7,4,4.5
7,15,8,4,9.125
7,15,9,4,8.875
7,15,10,4,7.375
7,15,11,4,6.625
7,15,12,4,7.5
7,15,13,4,8.25
7,15,14,4,8.25
7,15,15,4,8.25
7,15,16,4,8.75
7,15,17,4,16.125
7,15,18,4,19.625
7,15,19,4,11.25
7,15,20,4,5.75
7,15,21,4,4.0
7,15,22,4,2.625
7,15,23,4,1.375
7,16,0,4,0.0
7,16,1,4,0.0
7,16,2,4,0.0
7,16,3,4,0.0
7,16,4,4,0.0
7,16,5,4,0.0
7,16,6,4,0.5
7,16,7,4,2.375
7,16,8,4,3.75
7,16,9,4,3.625
7,16,10,4,3.5
7,16,11,4,3.125
7,16,12,4,3.75
7,16,13,4,4.5
7,16,14,4,4.125
7,16,15,4,4.5
7,16,16,4,4.625
7,16,17,4,4.5
7,16,18,4,5.5
7,16,19,4,3.875
7,16,20,4,3.0
7,16,21,4,2.5
7,16,22,4,1.375
7,16,23,4,0.75
7,18,0,4,0.125
7,18,1,4,0.0
7,18,2,4,0.0
7,18,3,4,0.0
7,18,4,4,0.0
7,18,5,4,0.375
7,18,6,4,3.25
7,18,7,4,10.25
7,18,8,4,17.6
7,18,9,4,16.5
7,18,10,4,10.5
7,18,11,4,8.5
7,18,12,4,8.375
7,18,13,4,9.75
7,18,14,4,8.875
7,18,15,4,8.625
7,18,16,4,9.25
7,18,17,4,9.5
7,18,18,4,35.875
7,18,19,4,8.5
7,18,20,4,5.625
7,18,21,4,4.25
7,18,22,4,2.5
7,18,23,4,1.5
7,19,0,4,0.5
7,19,1,4,0.0
7,19,2,4,0.0
7,19,3,4,0.0
7,19,4,4,0.0
7,19,5,4,0.125
7,19,6,4,1.75
7,19,7,4,7.5
7,19,8,4,13.375
7,19,9,4,29.25
7,19,10,4,19.25
7,19,11,4,7.5
7,19,12,4,7.75
7,19,13,4,8.5
7,19,14,4,8.25
7,19,15,4,8.0
7,19,16,4,10.75
7,19,17,4,9.125
7,19,18,4,26.625
7,19,19,4,12.25
7,19,20,4,5.375
7,19,21,4,3.625
7,19,22,4,2.375
7,19,23,4,1.125
7,22,0,4,0.0
7,22,1,4,0.0
7,22,2,4,0.0
7,22,3,4,0.0
7,22,4,4,0.0
7,22,5,4,0.125
7,22,6,4,1.5
7,22,7,4,4.75
7,22,8,4,10.5
7,22,9,4,30.0
7,22,10,4,6.625
7,22,11,4,6.0
7,22,12,4,8.375
7,22,13,4,6.0
7,22,14,4,5.875
7,22,15,4,7.75
7,22,16,4,8.75
7,22,17,4,14.0
7,22,18,4,8.5
7,22,19,4,9.9
7,22,20,4,4.875
7,22,21,4,3.375
7,22,22,4,2.125
7,22,23,4,1.625
7,23,0,4,0.0
7,23,1,4,0.0
7,23,2,4,0.0
7,23,3,4,0.0
7,23,4,4,0.0
7,23,5,4,0.125
7,23,6,4,1.0
7,23,7,4,2.25
7,23,8,4,4.0
7,23,9,4,4.0
7,23,10,4,3.5
7,23,11,4,3.875
7,23,12,4,4.375
7,23,13,4,4.625
7,23,14,4,4.375
7,23,15,4,4.5
7,23,16,4,5.5
7,23,17,4,5.5
7,23,18,4,5.375
7,23,19,4,4.125
7,23,20,4,2.875
7,23,21,4,2.125
7,23,22,4,1.25
7,23,23,4,0.5
7,25,0,4,0.25
7,25,1,4,0.0
7,25,2,4,0.0
7,25,3,4,0.0
7,25,4,4,0.0
7,25,5,4,0.125
7,25,6,4,2.125
7,25,7,4,8.125
7,25,8,4,19.5
7,25,9,4,28.125
7,25,10,4,15.25
7,25,11,4,8.5
7,25,12,4,8.375
7,25,13,4,8.875
7,25,14,4,9.25
7,25,15,4,8.75
7,25,16,4,8.5
7,25,17,4,11.25
7,25,18,4,23.375
7,25,19,4,13.375
7,25,20,4,6.125
7,25,21,4,4.125
7,25,22,4,2.625
7,25,23,4,1.625
7,26,0,4,0.125
7,26,1,4,0.0
7,26,2,4,0.0
7,26,3,4,0.0
7,26,4,4,0.0
7,26,5,4,0.125
7,26,6,4,1.875
7,26,7,4,7.75
7,26,8,4,14.25
7,26,9,4,17.125
7,26,10,4,11.875
7,26,11,4,7.125
7,26,12,4,7.75
7,26,13,4,8.0
7,26,14,4,7.5
7,26,15,4,7.0
7,26,16,4,8.0
7,26,17,4,12.75
7,26,18,4,25.0
7,26,19,4,8.9
7,26,20,4,5.625
7,26,21,4,3.5
7,26,22,4,2.375
7,26,23,4,1.125
7,29,0,4,0.125
7,29,1,4,0.0
7,29,2,4,0.0
7,29,3,4,0.0
7,29,4,4,0.0
7,29,5,4,0.125
7,29,6,4,1.375
7,29,7,4,4.25
7,29,8,4,7.875
7,29,9,4,8.5
7,29,10,4,7.5
7,29,11,4,6.75
7,29,12,4,7.5
7,29,13,4,6.75
7,29,14,4,7.375
7,29,15,4,8.25
7,29,16,4,9.0
7,29,17,4,17.25
7,29,18,4,35.5
7,29,19,4,11.0
7,29,20,4,5.375
7,29,21,4,4.375
7,29,22,4,2.5
7,29,23,4,1.125
7,30,0,4,0.0
7,30,1,4,0.0
7,30,2,4,0.0
7,30,3,4,0.0
7,30,4,4,0.0
7,30,5,4,0.0
7,30,6,4,0.75
7,30,7,4,2.25
7,30,8,4,3.5
7,30,9,4,3.875
7,30,10,4,3.75
7,30,11,4,3.625
7,30,12,4,4.5
7,30,13,4,4.625
7,30,14,4,4.625
7,30,15,4,4.875
7,30,16,4,5.75
7,30,17,4,6.25
7,30,18,4,6.0
7,30,19,4,5.0
7,30,20,4,3.625
7,30,21,4,2.625
7,30,22,4,1.625
7,30,23,4,0.875
8,2,0,4,0.125
8,2,1,4,0.0
8,2,2,4,0.0
8,2,3,4,0.0
8,2,4,4,0.0
8,2,5,4,0.25
8,2,6,4,2.625
8,2,7,4,9.375
8,2,8,4,20.625
8,2,9,4,23.25
8,2,10,4,9.875
8,2,11,4,7.375
8,2,12,4,7.375
8,2,13,4,7.75
8,2,14,4,7.25
8,2,15,4,7.125
8,2,16,4,8.75
8,2,17,4,10.875
8,2,18,4,33.875
8,2,19,4,12.125
8,2,20,4,6.125
8,2,21,4,3.5
8,2,22,4,2.0
8,2,23,4,1.125
8,6,0,4,0.0
8,6,1,4,0.0
8,6,2,4,0.0
8,6,3,4,0.0
8,6,4,4,0.0
8,6,5,4,0.125
8,6,6,4,1.125
8,6,7,4,3.0
8,6,8,4,4.25
8,6,9,4,4.5
8,6,10,4,3.875
8,6,11,4,4.125
8,6,12,4,5.125
8,6,13,4,5.75
8,6,14,4,5.0
8,6,15,4,5.0
8,6,16,4,6.375
8,6,17,4,6.25
8,6,18,4,5.75
8,6,19,4,4.75
8,6,20,4,3.25
8,6,21,4,2.5
8,6,22,4,1.125
8,6,23,4,0.125
8,8,0,4,0.25
8,8,1,4,0.0
8,8,2,4,0.0
8,8,3,4,0.0
8,8,4,4,0.0
8,8,5,4,0.5
8,8,6,4,2.875
8,8,7,4,11.625
8,8,8,4,27.25
8,8,9,4,32.0
8,8,10,4,12.125
8,8,11,4,9.125
8,8,12,4,9.5
8,8,13,4,8.75
8,8,14,4,9.25
8,8,15,4,8.5
8,8,16,4,7.875
8,8,17,4,16.875
8,8,18,4,15.125
8,8,19,4,9.0
8,8,20,4,6.5
8,8,21,4,5.75
8,8,22,4,2.875
8,8,23,4,2.0
8,9,0,4,0.5
8,9,1,4,0.0
8,9,2,4,0.0
8,9,3,4,0.0
8,9,4,4,0.0
8,9,5,4,0.375
8,9,6,4,3.0
8,9,7,4,9.25
8,9,8,4,20.0
8,9,9,4,24.875
8,9,10,4,9.5
8,9,11,4,7.125
8,9,12,4,8.833333333333334
8,9,13,4,8.166666666666666
8,9,14,4,7.0
8,9,15,4,8.3
8,9,16,4,8.5
8,9,17,4,19.75
8,9,18,4,17.625
8,9,19,4,7.875
8,9,20,4,5.375
8,9,21,4,3.5
8,9,22,4,1.875
8,9,23,4,1.125
8,12,0,4,0.0
8,12,1,4,0.0
8,12,2,4,0.0
8,12,3,4,0.0
8,12,4,4,0.0
8,12,5,4,0.25
8,12,6,4,1.75
8,12,7,4,5.0
8,12,8,4,8.25
8,12,9,4,8.75
8,12,10,4,7.0
8,12,11,4,6.75
8,12,12,4,6.25
8,12,13,4,6.75
8,12,14,4,6.375
8,12,15,4,8.125
8,12,16,4,9.0
8,12,17,4,9.25
8,12,18,4,9.625
8,12,19,4,8.375
8,12,20,4,5.125
8,12,21,4,3.875
8,12,22,4,2.0
8,12,23,4,1.25
8,13,0,4,0.0
8,13,1,4,0.0
8,13,2,4,0.0
8,13,3,4,0.0
8,13,4,4,0.0
8,13,5,4,0.125
8,13,6,4,1.25
8,13,7,4,2.5
8,13,8,4,4.0
8,13,9,4,4.0
8,13,10,4,3.625
8,13,11,4,4.125
8,13,12,4,4.8
8,13,13,4,4.625
8,13,14,4,4.625
8,13,15,4,4.75
8,13,16,4,5.5
8,13,17,4,6.25
8,13,18,4,6.25
8,13,19,4,5.125
8,13,20,4,3.25
8,13,21,4,2.5
8,13,22,4,1.25
8,13,23,4,0.75
8,15,0,4,0.125
8,15,1,4,0.0
8,15,2,4,0.0
8,15,3,4,0.0
8,15,4,4,0.0
8,15,5,4,0.5
8,15,6,4,3.0
8,15,7,4,13.875
8,15,8,4,22.375
8,15,9,4,31.25
8,15,10,4,15.75
8,15,11,4,9.25
8,15,12,4,9.25
8,15,13,4,8.625
8,15,14,4,8.9
8,15,15,4,7.75
8,15,16,4,8.25
8,15,17,4,26.75
8,15,18,4,35.0
8,15,19,4,10.375
8,15,20,4,5.125
8,15,21,4,3.625
8,15,22,4,2.25
8,15,23,4,1.5
8,19,0,4,0.125
8,19,1,4,0.0
8,19,2,4,0.0
8,19,3,4,0.0
8,19,4,4,0.0
8,19,5,4,0.125
8,19,6,4,1.625
8,19,7,4,4.75
8,19,8,4,8.875
8,19,9,4,13.75
8,19,10,4,5.875
8,19,11,4,5.5
8,19,12,4,6.75
8,19,13,4,6.625
8,19,14,4,7.0
8,19,15,4,8.375
8,19,16,4,8.5
8,19,17,4,22.75
8,19,18,4,13.75
8,19,19,4,11.75
8,19,20,4,6.125
8,19,21,4,3.625
8,19,22,4,1.625
8,19,23,4,1.125
8,22,0,4,0.125
8,22,1,4,0.0
8,22,2,4,0.0
8,22,3,4,0.0
8,22,4,4,0.0
8,22,5,4,0.75
8,22,6,4,3.375
8,22,7,4,24.125
8,22,8,4,31.375
8,22,9,4,31.5
8,22,10,4,17.875
8,22,11,4,9.0
8,22,12,4,8.125
8,22,13,4,8.875
8,22,14,4,9.25
8,22,15,4,7.875
8,22,16,4,8.875
8,22,17,4,32.75
8,22,18,4,30.25
